;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
47;83.67;47;0.171875;0.6875;0.75;0.78125;0.4921875;0.27734375;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.01953125;0.8;0.171875;0.6875;0.6796875;0.71875;0.203125;0.16015625;0.1015625;0.08203125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.5
48;82.08;48;0.171875;0.6875;0.75;0.78125;0.50390625;0.3046875;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.8;0.171875;0.671875;0.671875;0.703125;0.19921875;0.15625;0.1015625;0.08203125;0.009765625;0.009765625;0.0078125;0.009765625;0.009765625;0.01171875;0.01171875;0.01171875;0.5
49;82.12;49;0.171875;0.6875;0.75;0.78125;0.5078125;0.296875;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.8;0.171875;0.671875;0.6796875;0.71875;0.19921875;0.1640625;0.109375;0.08984375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.6
50;82.42;50;0.171875;0.6875;0.75;0.78125;0.515625;0.3125;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.8;0.171875;0.671875;0.6640625;0.703125;0.19921875;0.16015625;0.10546875;0.08984375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.6
51;82.72;51;0.171875;0.6875;0.75;0.7734375;0.5;0.2890625;0.1328125;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.8;0.171875;0.671875;0.671875;0.703125;0.203125;0.16015625;0.1015625;0.08203125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
52;83.72;52;0.171875;0.6875;0.75;0.78125;0.50390625;0.3046875;0.1328125;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.015625;0.8;0.171875;0.671875;0.671875;0.71875;0.203125;0.16796875;0.109375;0.0859375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.6
53;82.33;53;0.171875;0.6875;0.75;0.78125;0.51171875;0.30859375;0.1328125;0.11328125;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.8;0.171875;0.6875;0.671875;0.7109375;0.20703125;0.1640625;0.1015625;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.5
54;83.33;54;0.171875;0.6875;0.75;0.78125;0.5078125;0.3046875;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.015625;0.8;0.171875;0.671875;0.671875;0.71875;0.203125;0.1640625;0.109375;0.08984375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
55;84.33;55;0.171875;0.6875;0.75;0.78125;0.5078125;0.30859375;0.1328125;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.7;0.171875;0.671875;0.6796875;0.7265625;0.20703125;0.1640625;0.109375;0.08984375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.5
56;83.41;56;0.171875;0.703125;0.765625;0.7890625;0.53125;0.328125;0.1328125;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.017578125;0.8;0.171875;0.6875;0.6796875;0.71875;0.203125;0.1640625;0.10546875;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.5
