;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
46;73.8;46;0.15625;0.546875;0.5859375;0.75;0.515625;0.34765625;0.16015625;0.16015625;0.033203125;0.01171875;0.0078125;0.0078125;0.01171875;0.017578125;0.025390625;0.015625;0.7;0.15625;0.546875;0.546875;0.71875;0.3984375;0.26953125;0.12109375;0.1171875;0.025390625;0.009765625;0.0078125;0.0078125;0.01171875;0.015625;0.01953125;0.01171875;0.4
47;78.18;47;0.15625;0.5625;0.59375;0.7578125;0.515625;0.34765625;0.15625;0.16796875;0.033203125;0.01171875;0.0078125;0.0078125;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.546875;0.703125;0.40234375;0.26953125;0.11328125;0.11328125;0.025390625;0.009765625;0.0078125;0.0078125;0.01171875;0.017578125;0.01953125;0.01171875;0.4
48;79.66;48;0.15625;0.5625;0.6015625;0.7578125;0.5234375;0.36328125;0.16015625;0.16015625;0.03125;0.009765625;0.0078125;0.0078125;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.546875;0.7109375;0.3984375;0.28125;0.12890625;0.125;0.02734375;0.009765625;0.0078125;0.0078125;0.01171875;0.017578125;0.021484375;0.009765625;0.4
49;77.53;49;0.15625;0.546875;0.59375;0.7578125;0.52734375;0.3671875;0.16796875;0.16796875;0.03125;0.009765625;0.0078125;0.009765625;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.5546875;0.71875;0.41015625;0.28515625;0.1328125;0.125;0.025390625;0.0078125;0.0078125;0.009765625;0.01171875;0.017578125;0.01953125;0.01171875;0.4
50;79.69;50;0.15625;0.5625;0.6015625;0.765625;0.52734375;0.37109375;0.1640625;0.1640625;0.03125;0.009765625;0.0078125;0.009765625;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.5546875;0.7265625;0.41015625;0.2890625;0.12890625;0.125;0.02734375;0.009765625;0.0078125;0.009765625;0.01171875;0.017578125;0.01953125;0.01171875;0.5
51;79.28;51;0.15625;0.546875;0.6015625;0.7578125;0.54296875;0.375;0.16796875;0.1640625;0.03125;0.0078125;0.0078125;0.009765625;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.546875;0.7109375;0.41015625;0.28515625;0.1328125;0.125;0.0234375;0.0078125;0.0078125;0.009765625;0.01171875;0.017578125;0.01953125;0.009765625;0.4
52;78.83;52;0.15625;0.5625;0.6015625;0.765625;0.54296875;0.375;0.1640625;0.16796875;0.03125;0.0078125;0.0078125;0.009765625;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.546875;0.71875;0.41015625;0.27734375;0.12109375;0.12109375;0.02734375;0.0078125;0.0078125;0.0078125;0.01171875;0.017578125;0.01953125;0.01171875;0.5
53;78.26;53;0.15625;0.5625;0.609375;0.7578125;0.54296875;0.375;0.16015625;0.15625;0.03125;0.0078125;0.0078125;0.009765625;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.5625;0.71875;0.41796875;0.28515625;0.12890625;0.1171875;0.025390625;0.0078125;0.0078125;0.009765625;0.01171875;0.017578125;0.01953125;0.01171875;0.5
54;77.21;54;0.15625;0.5625;0.609375;0.765625;0.5390625;0.390625;0.1796875;0.171875;0.03125;0.0078125;0.0078125;0.0078125;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.5703125;0.7265625;0.4140625;0.28515625;0.12890625;0.1171875;0.0234375;0.0078125;0.0078125;0.0078125;0.01171875;0.017578125;0.01953125;0.01171875;0.4
55;79.23;55;0.15625;0.578125;0.6171875;0.765625;0.55078125;0.3828125;0.171875;0.16796875;0.03125;0.0078125;0.0078125;0.0078125;0.01171875;0.017578125;0.0234375;0.015625;0.7;0.171875;0.5625;0.5625;0.71875;0.4140625;0.28515625;0.12890625;0.12109375;0.025390625;0.0078125;0.0078125;0.0078125;0.01171875;0.017578125;0.01953125;0.01171875;0.5
