Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual
20,96470682352.0,0.177838385105133,1.2301903780098655e-06,94.94,0.2021557837724685,1.4611105143558234e-06,90.31,63
30,142336299952.0,0.167277842760086,1.714633867777593e-06,94.88,0.1919924318790435,1.6118643770823835e-06,90.34,63
40,188201917552.0,0.1346293240785598,3.045505991394748e-06,94.64,0.1657059788703918,2.355385049668257e-06,90.47,63
50,234067535152.0,0.1133757531642913,3.86879719371791e-06,95.24,0.1590801775455474,3.139708951493958e-06,90.59,63
60,279933152752.0,0.1089856401085853,3.1007296001916984e-06,95.06,0.1513617038726806,3.354376531206072e-06,90.61,63
70,325798770352.0,0.1052524447441101,4.127901775063947e-06,95.24,0.1449293047189712,3.6502719922282263e-06,90.69,63
80,371664387952.0,0.0941768884658813,5.791225703433156e-06,95.38,0.134391188621521,4.9584059524931945e-06,90.75,63
90,417530005552.0,0.086807981133461,6.234121428860817e-06,95.54,0.132138654589653,5.827768745803041e-06,90.91,63
-1,152680720.0,0.517744243144989,1.3625555084217922e-06,82.94,0.5165468454360962,1.8659205807125543e-06,81.56,64
0,4733102320.0,0.4127260148525238,1.324951767855964e-06,88.2,0.4138631224632263,1.783335846994305e-06,86.08,64
10,50537318320.0,0.1856495887041092,9.75643160927575e-07,94.5,0.1913502365350723,1.2511292197814328e-06,90.59,64
20,96341534320.0,0.1769751608371734,1.162567514256807e-06,94.2,0.1853201240301132,1.2746266975227627e-06,90.67,64
30,142145750320.0,0.1659935563802719,1.6133431017806288e-06,94.38,0.1739323437213897,1.4158576959744096e-06,90.71,64
40,187949966320.0,0.1398013979196548,2.4737141757213976e-06,94.3,0.1450697481632232,2.172905396946589e-06,90.66,64
50,233754182320.0,0.1193457692861557,2.855343382179853e-06,94.54,0.1239214763045311,3.038543809452676e-06,90.65,64
60,279558398320.0,0.1167161837220192,2.890242967623635e-06,94.46,0.1220374554395675,3.1650074561184738e-06,90.7,64
70,325362614320.0,0.1192639991641044,3.887223101628479e-06,94.7,0.1199914589524269,3.5237992506154114e-06,90.68,64
80,371166830320.0,0.1013636216521263,5.156587576493621e-06,95.06,0.1136589422821998,4.559223270916846e-06,90.79,64
90,416971046320.0,0.0807778611779213,6.211650998011464e-06,95.56,0.107986569404602,5.601527846010868e-06,90.99,64
-1,152513008.0,0.448171317577362,1.4311569884739583e-06,87.9,0.4019645750522613,1.5265998172253603e-06,85.15,65
0,4727903248.0,0.3909139633178711,1.3515943919628626e-06,90.82,0.3529874980449676,1.5284643950508323e-06,87.73,65
10,50481805648.0,0.1922491639852523,1.2888926903542597e-06,94.84,0.2117135971784591,1.0720083309934123e-06,90.44,65
20,96235708048.0,0.1843410283327102,9.182931535178797e-07,94.48,0.2062986344099044,1.0853345884243026e-06,90.47,65
30,141989610448.0,0.1767208129167556,1.1810237765530474e-06,95.2,0.1983199268579483,1.1251372598053422e-06,90.63,65
40,187743512848.0,0.1410482972860336,1.6843558796608704e-06,95.18,0.1750986129045486,1.6430069535999792e-06,90.69,65
50,233497415248.0,0.1186000779271125,3.3656581308605382e-06,94.98,0.1637437492609024,2.359712880206644e-06,90.72,65
60,279251317648.0,0.1172989457845687,3.453531235209084e-06,95.28,0.1611397713422775,2.5042329525604146e-06,90.75,65
70,325005220048.0,0.1158922761678695,3.666708835226018e-06,95.4,0.1522026658058166,2.738107468758244e-06,90.84,65
80,370759122448.0,0.0976965725421905,4.076628101756796e-06,95.22,0.1534842103719711,3.710230430442607e-06,90.8,65
90,416513024848.0,0.0872459635138511,4.593766334437532e-06,95.14,0.1459121108055114,4.846445335715544e-06,90.92,65
-1,153049600.0,0.5496146082878113,1.835834950725257e-06,79.54,0.5233011841773987,1.5934574548737146e-06,79.62,66
0,4744537600.0,0.4318030178546905,1.438215576854418e-06,86.86,0.3995513021945953,1.2664639825743509e-06,85.62,66
10,50659417600.0,0.1940706372261047,9.3107001930548e-07,94.28,0.2134936153888702,9.302714829573232e-07,90.82,66
20,96574297600.0,0.1812381446361541,1.1988162214038312e-06,94.64,0.2054386734962463,9.639811651140915e-07,90.84,66
30,142489177600.0,0.1710324734449386,1.6342810340574945e-06,94.5,0.1981729716062545,1.082040057553968e-06,90.78,66
40,188404057600.0,0.1406789571046829,2.135468776032212e-06,94.86,0.1760677695274353,1.5357700249296613e-06,91.0,66
50,234318937600.0,0.1200378760695457,2.649221869432949e-06,95.0,0.1621735244989395,2.1206778910709545e-06,91.19,66
60,280233817600.0,0.1148849725723266,2.430728272884153e-06,94.84,0.1634742766618728,2.242513346573105e-06,91.16,66
70,326148697600.0,0.11248429864645,1.7819786535255844e-06,94.9,0.1574142426252365,2.5096317131101387e-06,91.14,66
80,372063577600.0,0.0990262776613235,4.022901975986315e-06,95.1,0.1583723574876785,3.444249614403816e-06,91.17,66
90,417978457600.0,0.0910911932587623,4.557290594675578e-06,95.58,0.1522374153137207,4.444154455995886e-06,91.36,66
-1,152926912.0,0.5730463266372681,3.623259090090869e-06,86.46,0.534751296043396,4.165287919022376e-06,84.65,67
0,4740734272.0,0.4705913662910461,2.991273049701704e-06,90.9,0.4356488287448883,3.625152885433636e-06,88.1,67
10,50618807872.0,0.1857125908136367,1.2244516938153538e-06,94.6,0.2268462926149368,1.523335754427535e-06,90.26,67
20,96496881472.0,0.1810156255960464,9.440046255804192e-07,94.24,0.2215063571929931,1.5848405610086047e-06,90.38,67
30,142374955072.0,0.1701921671628952,1.666751131779165e-06,94.2,0.212114155292511,1.719350279927312e-06,90.38,67
40,188253028672.0,0.1380123049020767,1.7573928516867454e-06,94.26,0.1849731206893921,2.5527263005642453e-06,90.47,67
50,234131102272.0,0.1140613257884979,3.0193400561984163e-06,94.74,0.1657456904649734,3.569497266653343e-06,90.51,67
60,280009175872.0,0.1144185215234756,2.9118205020495225e-06,94.26,0.1679030209779739,3.709896873260732e-06,90.51,67
70,325887249472.0,0.1117787435650825,3.564827920854441e-06,94.7,0.1609042435884475,4.070635441166814e-06,90.62,67
80,371765323072.0,0.0989725440740585,3.834740709862672e-06,94.98,0.1562351733446121,5.423314632935217e-06,90.71,67
90,417643396672.0,0.0860069990158081,4.80582502859761e-06,95.2,0.1557328552007675,6.441235200327355e-06,90.77,67
-1,152617840.0,0.4806634783744812,1.095780476134678e-06,81.96,0.4631063342094421,1.2956138562003616e-06,81.7,68
0,4731153040.0,0.4136949479579925,1.1569632079044825e-06,86.8,0.3943991065025329,1.2619950666703517e-06,85.25,68
10,50516505040.0,0.2007109969854354,7.56934127821296e-07,94.56,0.201467826962471,1.185057953989599e-06,90.13,68
20,96301857040.0,0.1829739362001419,1.045819089995348e-06,94.66,0.1923588514328003,1.2472922890083282e-06,90.24,68
30,142087209040.0,0.1702121049165725,1.3647891137225088e-06,94.72,0.1831685304641723,1.3578249991041955e-06,90.31,68
40,187872561040.0,0.1405259221792221,1.6299090930260718e-06,94.66,0.1514664590358734,2.0818033590330742e-06,90.57,68
50,233657913040.0,0.1213851943612098,2.6602174330037087e-06,95.08,0.1349602788686752,2.9796392482239757e-06,90.86,68
60,279443265040.0,0.1166799142956733,3.114623723377008e-06,95.04,0.1363227069377899,3.116177595074987e-06,90.87,68
70,325228617040.0,0.1104602217674255,4.1266853259003256e-06,94.92,0.1321473270654678,3.484370608930476e-06,90.88,68
80,371013969040.0,0.096760481595993,3.5609684800874675e-06,95.38,0.1212018355727195,4.615081252268283e-06,90.89,68
90,416799321040.0,0.088403932750225,4.128165528527461e-06,95.4,0.1319294422864914,5.535443051485345e-06,91.02,68
-1,152734384.0,0.5604738593101501,2.2853855625726283e-06,86.2,0.4745534658432007,1.8927704559246197e-06,84.2,69
0,4734765904.0,0.4649269580841064,2.2621698008151725e-06,88.78,0.4000716209411621,1.7741070905685774e-06,87.07,69
10,50555081104.0,0.2028773874044418,1.4351873005580271e-06,94.98,0.1995033472776413,1.1928635785807271e-06,90.6,69
20,96375396304.0,0.1874897480010986,1.3671733540832065e-06,94.94,0.1928124874830246,1.272039071409381e-06,90.59,69
30,142195711504.0,0.1758364140987396,1.0293260856997222e-06,94.66,0.1829999983310699,1.3811496728521888e-06,90.66,69
40,188016026704.0,0.1365730464458465,1.99486726160103e-06,94.98,0.1621643006801605,1.905830686155241e-06,90.77,69
50,233836341904.0,0.1195149645209312,3.1736901746626245e-06,94.78,0.1500894874334335,2.5541078230162384e-06,90.9,69
60,279656657104.0,0.112177588045597,3.388754294064711e-06,94.7,0.1490123718976974,2.6581858492136234e-06,90.97,69
70,325476972304.0,0.1087832525372505,3.235818667235435e-06,94.6,0.1475611329078674,2.865352143999189e-06,91.03,69
80,371297287504.0,0.0958219692111015,4.228887064527953e-06,95.02,0.1476605087518692,3.7126987990632183e-06,91.04,69
90,417117602704.0,0.0915349945425987,4.730249656859087e-06,95.3,0.1480771750211715,4.470711701287655e-06,91.12,69
-1,152550496.0,0.8588398694992065,2.2221022391022416e-06,68.66,0.8034001588821411,2.992563850057195e-06,71.27,70
0,4729065376.0,0.4448179006576538,2.3270954443432856e-06,86.94,0.4055295884609222,2.3700306428509066e-06,85.98,70
10,50494214176.0,0.1825716942548751,1.3382277757045813e-06,93.36,0.211778849363327,1.3894485846321911e-06,90.47,70
20,96259362976.0,0.1801588386297226,1.622661443434481e-06,93.46,0.2077087312936782,1.472274561820086e-06,90.44,70
30,142024511776.0,0.1682807207107544,1.1463594091765117e-06,93.0,0.1982344985008239,1.6864621557033388e-06,90.42,70
40,187789660576.0,0.1368394494056701,2.7439202767709503e-06,93.86,0.1734977960586547,2.6071766114910133e-06,90.5,70
50,233554809376.0,0.115572802722454,3.158187837470905e-06,94.24,0.1533666551113128,3.7677364161936566e-06,90.63,70
60,279319958176.0,0.1182500645518302,3.5974030652141664e-06,94.26,0.1518666297197342,3.9592114262632094e-06,90.62,70
70,325085106976.0,0.1136295646429061,3.74826254301297e-06,94.2,0.1514699310064315,4.336242000135826e-06,90.68,70
80,370850255776.0,0.0931888446211814,6.164030764921336e-06,94.92,0.1418875008821487,5.733236321248114e-06,90.93,70
90,416615404576.0,0.1020573824644088,5.553389655688079e-06,94.94,0.1409430801868438,6.955594926694175e-06,91.08,70
-1,152489584.0,0.5334455370903015,2.6080076622747583e-06,85.24,0.5107188820838928,2.697966465348145e-06,83.47,71
0,4727177104.0,0.4391570389270782,1.6963733742159093e-06,89.94,0.4146965742111206,2.174271003241301e-06,86.6,71
10,50474052304.0,0.1880967617034912,1.0410308277641889e-06,94.32,0.208831325173378,1.1277782050456151e-06,90.54,71
20,96220927504.0,0.1810914576053619,1.0452183687448269e-06,94.28,0.2005827277898788,1.1881249974976529e-06,90.6,71
30,141967802704.0,0.1666118204593658,1.5270534277078696e-06,94.32,0.1962282359600067,1.33034495775064e-06,90.62,71
40,187714677904.0,0.1393623501062393,1.5846981114009395e-06,94.8,0.176460787653923,2.068772346319747e-06,90.7,71
50,233461553104.0,0.1190667599439621,2.286465814904659e-06,94.74,0.1610307693481445,2.9286297831276897e-06,90.79,71
60,279208428304.0,0.1187066882848739,3.05080857287976e-06,95.14,0.1607031524181366,3.045493940589949e-06,90.78,71
70,324955303504.0,0.1137123852968216,3.2332436603610404e-06,95.08,0.1600609868764877,3.3156052268168423e-06,90.78,71
80,370702178704.0,0.1042694374918937,4.294721748010488e-06,95.54,0.1514770090579986,4.709430413640803e-06,90.96,71
90,416449053904.0,0.0914996638894081,5.61334854864981e-06,95.3,0.14205302298069,5.973930910840863e-06,91.2,71
-1,152676256.0,0.723970890045166,1.3936459026808734e-06,73.64,0.6786515712738037,1.877484464785084e-06,74.4,72
0,4732963936.0,0.472467303276062,1.5662183159292908e-06,86.06,0.4507231712341308,1.7282233102378086e-06,84.29,72
10,50535840736.0,0.1879049837589264,1.0904262808253409e-06,94.5,0.198716402053833,8.745425361667003e-07,90.76,72
20,96338717536.0,0.1852031350135803,1.6191876284210591e-06,94.18,0.1903847903013229,8.968668794295809e-07,90.76,72
30,142141594336.0,0.1724836528301239,1.761037765390938e-06,94.34,0.1829164624214172,1.0103555041496293e-06,90.84,72
40,187944471136.0,0.1407750695943832,1.7661351421338622e-06,94.32,0.1585875302553177,1.6761987353675067e-06,90.73,72
50,233747347936.0,0.1180155724287033,2.357127641516854e-06,94.9,0.1445093303918838,2.3483737550122896e-06,90.8,72
60,279550224736.0,0.1113748028874397,2.774677341221832e-06,94.88,0.140731394290924,2.501212748029502e-06,90.75,72
70,325353101536.0,0.1139166802167892,3.069775402764208e-06,94.86,0.1372823417186737,2.6947313926939387e-06,90.87,72
80,371155978336.0,0.0928507670760154,3.970222678617574e-06,94.98,0.1341954469680786,3.570301032596035e-06,90.97,72
90,416958855136.0,0.0889657288789749,4.555261966743274e-06,95.26,0.1305044889450073,4.543282557278872e-06,90.97,72
-1,152686720.0,0.6375061273574829,1.9243400402046973e-06,76.82,0.6250947117805481,2.6498735223867698e-06,77.58,73
0,4733288320.0,0.509152352809906,2.567926912888652e-06,84.62,0.4991674423217773,2.478076794432127e-06,83.58,73
10,50539304320.0,0.188440203666687,1.039833023241954e-06,95.02,0.2106664776802063,1.3990868410473922e-06,90.76,73
20,96345320320.0,0.1779120415449142,1.1178333352290792e-06,95.22,0.2001743167638778,1.4027858696863404e-06,90.77,73
30,142151336320.0,0.1676909774541854,1.2930402135680197e-06,94.68,0.1858383864164352,1.5287453152268426e-06,90.83,73
40,187957352320.0,0.1317223310470581,1.5938422848194025e-06,95.4,0.1579901725053787,2.1180894691497087e-06,90.81,73
50,233763368320.0,0.1140247583389282,2.2621077278017765e-06,94.92,0.1376139819622039,3.123186843367876e-06,90.82,73
60,279569384320.0,0.109120987355709,3.373699428266264e-06,95.38,0.1355738490819931,3.315925141578191e-06,90.82,73
70,325375400320.0,0.1046399846673011,3.722455403476488e-06,95.02,0.1322901397943496,3.59034879693354e-06,90.85,73
80,371181416320.0,0.0970004647970199,3.3552466902619926e-06,95.36,0.1221117153763771,4.6997665776871145e-06,90.98,73
90,416987432320.0,0.0841311439871788,5.518494617717806e-06,94.96,0.11521777510643,5.776748366770335e-06,91.13,73
-1,152650096.0,0.5505779981613159,2.7369499093765626e-06,81.2,0.5053786039352417,2.3595900984219043e-06,81.14,74
0,4732152976.0,0.4476653039455414,2.72806869361375e-06,88.06,0.4079119563102722,2.2400840862246696e-06,85.76,74
10,50527181776.0,0.1858897060155868,1.1033773716917494e-06,94.24,0.2124648541212082,1.1940614967898e-06,90.37,74
20,96322210576.0,0.1818273812532425,1.1714821539499098e-06,95.06,0.2072253674268722,1.2440264072210994e-06,90.39,74
30,142117239376.0,0.1694882363080978,1.3167001498004538e-06,94.38,0.1993959099054336,1.3942482155471223e-06,90.51,74
40,187912268176.0,0.1351309716701507,1.8841864175556111e-06,94.52,0.1724147945642471,2.2973824798100395e-06,90.42,74
50,233707296976.0,0.1170976385474205,2.717409415708971e-06,94.52,0.1665145009756088,3.2804464353830558e-06,90.47,74
60,279502325776.0,0.1122602075338363,3.9446435948775616e-06,94.76,0.1615490615367889,3.4539320949988905e-06,90.43,74
70,325297354576.0,0.1121322587132453,4.872514637099812e-06,94.92,0.165490984916687,3.665802978503052e-06,90.46,74
80,371092383376.0,0.0927978083491325,5.266153038974153e-06,94.94,0.1503273844718933,4.884923328063451e-06,90.7,74
90,416887412176.0,0.0797190219163894,5.328895895218011e-06,95.34,0.1515570729970932,5.818573299620766e-06,90.82,74
-1,152792080.0,0.4385561943054199,1.8007525568464189e-06,87.38,0.4067751467227936,1.580917569299345e-06,85.19,75
0,4736554480.0,0.3626288175582886,1.457294388274022e-06,90.6,0.3538455963134765,1.6215424238907872e-06,87.67,75
10,50574178480.0,0.1903422772884369,1.6124186004162766e-06,94.7,0.2112305909395218,1.3564709888669313e-06,90.27,75
20,96411802480.0,0.1830274760723114,1.695742525953392e-06,94.46,0.2024693340063095,1.4370538110597408e-06,90.33,75
30,142249426480.0,0.168938934803009,1.987299128813902e-06,94.66,0.1871243268251419,1.55685449954035e-06,90.37,75
40,188087050480.0,0.1337919980287552,2.7186124498257414e-06,94.7,0.160683125257492,2.1586151888186578e-06,90.67,75
50,233924674480.0,0.114969678223133,2.844219352482469e-06,94.8,0.1439846009016037,3.17816875394783e-06,90.79,75
60,279762298480.0,0.1100360974669456,3.5185389606340323e-06,94.64,0.1381290256977081,3.3016201541613555e-06,90.77,75
70,325599922480.0,0.1055510938167572,4.422583970153937e-06,94.98,0.1427198648452758,3.432789981161477e-06,90.83,75
80,371437546480.0,0.0939728319644928,3.4524341572250705e-06,95.04,0.1356164813041687,4.498471753322519e-06,90.89,75
90,417275170480.0,0.0856796354055404,5.737866104027489e-06,95.6,0.1268035322427749,5.847539796377532e-06,90.95,75
-1,152992912.0,0.5235733389854431,1.2664420410146704e-06,80.04,0.493198961019516,1.282596144847048e-06,80.19,76
0,4742780272.0,0.440485268831253,1.0321344916519593e-06,85.96,0.4127089381217956,1.3097725286570494e-06,84.37,76
10,50640653872.0,0.190932422876358,1.341950678579451e-06,94.26,0.1945687383413314,1.5679178204663913e-06,90.42,76
20,96538527472.0,0.180056944489479,1.388299551763339e-06,94.28,0.1882411241531372,1.643485234126274e-06,90.43,76
30,142436401072.0,0.1686158180236816,1.2663659845202346e-06,94.4,0.1778472959995269,1.8218812556369808e-06,90.45,76
40,188334274672.0,0.1384851336479187,1.7187819594255416e-06,94.62,0.1512002944946289,2.585975380497985e-06,90.56,76
50,234232148272.0,0.1157683879137039,3.0671058084408287e-06,94.68,0.1416721642017364,3.417895186430542e-06,90.67,76
60,280130021872.0,0.1120439544320106,2.3405430056300247e-06,94.52,0.1373889148235321,3.6052806535735726e-06,90.67,76
70,326027895472.0,0.1080092415213584,3.563637847037171e-06,94.62,0.1367901265621185,3.7764818898722297e-06,90.68,76
80,371925769072.0,0.1034346967935562,3.4726465401035966e-06,95.12,0.1403441578149795,4.806975539395353e-06,90.88,76
90,417823642672.0,0.085544466972351,5.303966190695064e-06,95.52,0.1269251555204391,5.69779695069883e-06,90.97,76
-1,152790640.0,0.399121880531311,2.079269506793935e-06,92.08,0.4017021954059601,2.415978769931826e-06,88.49,77
0,4736509840.0,0.3647937178611755,2.016594180531684e-06,93.26,0.3654493689537048,2.2478336632048013e-06,89.5,77
10,50573701840.0,0.192645788192749,1.2271451623746543e-06,95.28,0.1956281214952469,1.4975147450968509e-06,90.69,77
20,96410893840.0,0.1842933744192123,1.5196734466371709e-06,95.38,0.1867341846227646,1.557365749249584e-06,90.75,77
30,142248085840.0,0.1701452583074569,1.473251472816628e-06,94.68,0.1722941994667053,1.747937744767114e-06,90.74,77
40,188085277840.0,0.1357420235872268,2.143385245290119e-06,95.1,0.1419274359941482,2.507918907213025e-06,90.88,77
50,233922469840.0,0.111867532134056,3.087506456722622e-06,95.16,0.1260639131069183,3.3771343623811845e-06,90.93,77
60,279759661840.0,0.1115478500723838,3.777863639697898e-06,94.72,0.1220405995845794,3.585683543860796e-06,90.96,77
70,325596853840.0,0.1031419485807418,3.1277734251489164e-06,95.26,0.1180347427725792,3.891667802236043e-06,90.99,77
80,371434045840.0,0.0895786434412002,5.589763077296084e-06,95.5,0.1097005382180213,5.2941600188205484e-06,91.19,77
90,417271237840.0,0.0776692330837249,4.763196102430811e-06,95.6,0.1111965626478195,6.71004454488866e-06,91.23,77
-1,152891008.0,0.4846326112747192,1.762973170116311e-06,85.72,0.4545560777187347,1.915583197842352e-06,84.42,78
0,4739621248.0,0.4049378037452698,1.4969378980822512e-06,89.4,0.3834191858768463,1.8701114186114864e-06,87.37,78
10,50606923648.0,0.1932335048913955,9.204870821122312e-07,94.5,0.2130471467971801,1.024936864268966e-06,90.12,78
20,96474226048.0,0.1851446628570556,1.24697385217587e-06,94.24,0.2054298222064972,1.0864729347304092e-06,90.21,78
30,142341528448.0,0.1745118200778961,1.0169366078116582e-06,94.2,0.1935812532901764,1.2130179811720154e-06,90.28,78
40,188208830848.0,0.1386729478836059,3.029418394362437e-06,94.12,0.1747346222400665,1.976856765395496e-06,90.32,78
50,234076133248.0,0.1163012310862541,3.652847453849972e-06,94.36,0.1626375168561935,2.820083864207845e-06,90.5,78
60,279943435648.0,0.1134257093071937,2.252473450425896e-06,94.4,0.1664996147155761,2.9435238957375987e-06,90.56,78
70,325810738048.0,0.1089884042739868,3.1982444852474146e-06,94.68,0.1613733470439911,3.2618254408589564e-06,90.64,78
80,371678040448.0,0.0916296541690826,4.8434653763251845e-06,94.54,0.170745775103569,4.251375685271341e-06,90.67,78
90,417545342848.0,0.085382342338562,6.032337751094019e-06,94.84,0.162650778889656,5.119299657962984e-06,90.83,78
-1,152810176.0,0.5377599000930786,1.4137418702375726e-06,85.82,0.4937941431999206,1.8432810975355096e-06,83.52,79
0,4737115456.0,0.4136396646499634,1.7116323078880669e-06,90.06,0.3908678889274597,1.5921342537694727e-06,86.82,79
10,50580168256.0,0.1907644569873809,1.3435109167403423e-06,94.24,0.2034730911254882,1.2190319012006512e-06,90.08,79
20,96423221056.0,0.1836157292127609,1.4447006151385722e-06,93.76,0.1941664963960647,1.3030751233600313e-06,90.21,79
30,142266273856.0,0.1746274381875991,1.3262040283734675e-06,94.2,0.1833478659391403,1.500127041254018e-06,90.23,79
40,188109326656.0,0.1355313807725906,2.553906597313471e-06,94.86,0.155120238661766,2.299023890373064e-06,90.2,79
50,233952379456.0,0.1138524636626243,2.4473217763443245e-06,94.72,0.1371002048254013,3.144939455523854e-06,90.38,79
60,279795432256.0,0.1113694757223129,3.694841325341258e-06,94.86,0.1332913041114807,3.367374802110134e-06,90.36,79
70,325638485056.0,0.1115374490618705,3.3159105896629626e-06,94.6,0.1285851299762725,3.676409050967777e-06,90.44,79
80,371481537856.0,0.0949177742004394,3.084229092564783e-06,95.26,0.1235560849308967,4.654018539440585e-06,90.54,79
90,417324590656.0,0.0879657864570617,4.439673830347601e-06,95.26,0.1175079420208931,5.816219072585227e-06,90.8,79
-1,152561680.0,0.554794430732727,1.8187399746238957e-06,81.3,0.5853298306465149,1.9379774585104315e-06,79.14,80
0,4729412080.0,0.4051145911216736,1.4088608395468327e-06,88.38,0.4260934889316559,1.5942709978844505e-06,85.51,80
10,50497916080.0,0.1886801570653915,1.213377572639729e-06,94.3,0.2145111411809921,1.2842971273130388e-06,90.55,80
20,96266420080.0,0.1759816855192184,1.1556472827578546e-06,94.38,0.2044034749269485,1.3199102113503614e-06,90.59,80
30,142034924080.0,0.1655174195766449,1.252713218491408e-06,94.76,0.1949882507324218,1.4474055660684826e-06,90.74,80
40,187803428080.0,0.1347467750310897,2.483071284586913e-06,94.46,0.1614382714033126,2.2064386939746328e-06,90.88,80
50,233571932080.0,0.114622563123703,2.8933789053553483e-06,94.78,0.1501797586679458,3.024020998054766e-06,91.03,80
60,279340436080.0,0.1089830994606018,3.0762544156459626e-06,95.14,0.1473590731620788,3.18487104777887e-06,91.06,80
70,325108940080.0,0.1087600663304328,3.5963232676294865e-06,94.76,0.1391761302947998,3.464079100012896e-06,91.15,80
80,370877444080.0,0.0909275263547897,3.8895627767487895e-06,95.68,0.1329531967639923,4.534017534751911e-06,91.27,80
90,416645948080.0,0.0851307064294815,5.626530310109956e-06,95.34,0.1244554296135902,5.483657787408447e-06,91.52,80
-1,152699872.0,0.5370967388153076,2.155318952645757e-06,81.04,0.539174497127533,2.4319388103322126e-06,79.6,81
0,4733696032.0,0.4327532649040222,1.861730424934649e-06,86.42,0.4321914911270141,2.1182063392188866e-06,84.5,81
10,50543657632.0,0.1944856643676757,8.426421800322714e-07,94.9,0.2100228667259216,1.0551046898399363e-06,90.8,81
20,96353619232.0,0.1820171177387237,9.291096034758084e-07,94.64,0.2047888785600662,1.0949597708531655e-06,90.82,81
30,142163580832.0,0.1793661564588546,1.179701143882994e-06,95.12,0.1900868713855743,1.2221778433740835e-06,90.77,81
40,187973542432.0,0.1373945772647857,2.115577899530763e-06,95.0,0.1598713994026184,2.006037220780854e-06,90.71,81
50,233783504032.0,0.1142392978072166,2.4912690150813432e-06,94.98,0.1416721194982528,2.883889237637049e-06,90.72,81
60,279593465632.0,0.1168624237179756,2.8541383017000044e-06,95.06,0.1399095952510833,3.089390247623669e-06,90.77,81
70,325403427232.0,0.1061970442533493,2.5902322704496328e-06,95.1,0.1388745754957199,3.373349045432405e-06,90.73,81
80,371213388832.0,0.0933282896876335,3.98282463720534e-06,95.32,0.1412792950868606,4.612869361153571e-06,90.86,81
90,417023350432.0,0.0867484882473945,4.762071512232069e-06,95.24,0.127024620771408,5.870300356036751e-06,91.02,81
-1,152622544.0,0.6094933748245239,1.054852873494383e-06,79.3,0.5584231019020081,1.6178391888388433e-06,79.53,82
0,4731298864.0,0.4561627805233001,9.408125265508716e-07,85.9,0.4150643348693847,1.430203155905474e-06,84.49,82
10,50518062064.0,0.1859325617551803,1.1174737437613658e-06,93.76,0.2050117403268814,1.3109673773215036e-06,90.18,82
20,96304825264.0,0.1768900901079177,9.46686895986204e-07,94.32,0.1988810151815414,1.438663957742392e-06,90.25,82
30,142091588464.0,0.1668539047241211,1.1474903658381663e-06,94.3,0.1916735917329788,1.6027897800086066e-06,90.36,82
40,187878351664.0,0.1339058130979538,1.7229757531822545e-06,94.74,0.1628111004829406,2.547283884268836e-06,90.39,82
50,233665114864.0,0.1134134158492088,2.681460500753019e-06,94.68,0.1517014652490615,3.66600966117403e-06,90.61,82
60,279451878064.0,0.1140294000506401,3.144620222883532e-06,94.58,0.1512766033411026,3.794479198404588e-06,90.6,82
70,325238641264.0,0.1102978065609932,2.54711903835414e-06,94.42,0.1471542716026306,4.061401796207065e-06,90.65,82
80,371025404464.0,0.0933151692152023,3.231682967452798e-06,95.12,0.1434397250413894,5.342310487321811e-06,90.89,82
90,416812167664.0,0.0821335390210151,4.48052787760389e-06,94.72,0.1505347639322281,6.481457603513263e-06,91.04,82
-1,152768224.0,0.6608410477638245,1.5280265870387666e-06,75.2,0.6136715412139893,1.862444605649216e-06,76.29,83
0,4735814944.0,0.4976906478404999,2.0160607618890936e-06,85.3,0.4554795622825622,1.8668217762751735e-06,84.39,83
10,50566282144.0,0.1870652884244918,1.3998924259794876e-06,94.02,0.2001976817846298,1.1716662129401811e-06,90.12,83
20,96396749344.0,0.1812630891799926,1.247547970706364e-06,94.2,0.192367598414421,1.1888299695783644e-06,90.23,83
30,142227216544.0,0.1635023206472396,1.097657332138624e-06,94.24,0.1795079261064529,1.2592108760145493e-06,90.31,83
40,188057683744.0,0.1353823989629745,2.12610552807746e-06,94.52,0.1500239223241806,1.9064349316977316e-06,90.69,83
50,233888150944.0,0.1127684861421585,3.686659511004109e-06,94.9,0.1394560635089874,2.617636710056104e-06,90.77,83
60,279718618144.0,0.1116669625043869,2.5654317141743377e-06,95.28,0.1378268301486969,2.7800194857263705e-06,90.76,83
70,325549085344.0,0.1073035970330238,3.2378591185988626e-06,94.8,0.1358477473258972,2.981907528010197e-06,90.79,83
80,371379552544.0,0.0953216552734375,4.210722636344144e-06,95.22,0.1289631575345993,4.040492058265954e-06,91.0,83
90,417210019744.0,0.0842083469033241,5.917990165471565e-06,95.52,0.1255991607904434,5.0145299610449e-06,91.21,83
-1,152744224.0,0.5022150278091431,2.2086978788138367e-06,85.68,0.4981943964958191,2.590320946183056e-06,84.2,84
0,4735070944.0,0.386513352394104,1.8756070403469491e-06,90.36,0.3916874825954437,2.351460580030107e-06,88.1,84
10,50558338144.0,0.1887216717004776,1.2320236919549643e-06,93.74,0.2122717350721359,1.4212331507224008e-06,90.24,84
20,96381605344.0,0.1777604222297668,1.511645450591459e-06,94.18,0.2037851959466934,1.5147418253036449e-06,90.24,84
30,142204872544.0,0.1688315868377685,1.7417640947314794e-06,94.16,0.1937722265720367,1.67745599810587e-06,90.25,84
