Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
20,72281716336.0,0.2365562319755554,5.194858658796875e-07,94.9,0.2389920055866241,6.389230975401006e-07,90.59,46,0.005,resnet18,GMP,cifar10,0.9
30,106647033136.0,0.2146518230438232,6.024584422448243e-07,94.9,0.2242428660392761,6.070931704016402e-07,90.59,46,0.005,resnet18,GMP,cifar10,0.9
40,141012349936.0,0.1913991272449493,7.070058813951619e-07,94.36,0.1977748572826385,7.583364549645921e-07,90.55,46,0.005,resnet18,GMP,cifar10,0.9
50,175377666736.0,0.1739777028560638,9.990699254558422e-07,94.44,0.176763966679573,1.156480607278354e-06,90.55,46,0.005,resnet18,GMP,cifar10,0.9
60,209742983536.0,0.1659139394760131,1.1033147302441648e-06,94.8,0.1735795438289642,1.2459646541174152e-06,90.55,46,0.005,resnet18,GMP,cifar10,0.9
70,244108300336.0,0.1581157594919204,1.2933755897392984e-06,94.64,0.165213257074356,1.404394311066426e-06,90.54,46,0.005,resnet18,GMP,cifar10,0.9
80,278473617136.0,0.1362503767013549,2.091342821586295e-06,94.86,0.1478108465671539,2.132732333848253e-06,90.47,46,0.005,resnet18,GMP,cifar10,0.9
90,312838933936.0,0.1200236082077026,2.475698693160666e-06,94.36,0.1289411336183548,2.9587638437078567e-06,90.62,46,0.005,resnet18,GMP,cifar10,0.9
-1,114659344.0,0.5266785025596619,1.212044139720092e-06,77.52,0.5040192604064941,1.5853889863137738e-06,77.28,47,0.005,resnet18,GMP,cifar10,0.9
0,3554439664.0,0.483117938041687,1.095524339689291e-06,81.8,0.4628691971302032,1.4603459703721455e-06,80.79,47,0.005,resnet18,GMP,cifar10,0.9
10,37952242864.0,0.2456689924001693,5.258565920485125e-07,95.58,0.2470975965261459,8.546806498088699e-07,90.9,47,0.005,resnet18,GMP,cifar10,0.9
20,72350046064.0,0.2335185706615448,6.70672534397454e-07,95.12,0.2356804758310318,7.891966902207059e-07,90.83,47,0.005,resnet18,GMP,cifar10,0.9
30,106747849264.0,0.2182189375162124,4.752808706598444e-07,94.88,0.2232532650232315,7.453290322700923e-07,90.8,47,0.005,resnet18,GMP,cifar10,0.9
40,141145652464.0,0.1894337385892868,9.74575300460856e-07,94.94,0.1990687400102615,9.024476526064972e-07,90.4,47,0.005,resnet18,GMP,cifar10,0.9
50,175543455664.0,0.1679193526506424,1.4339293556986377e-06,94.86,0.1803200542926788,1.3032820334046846e-06,90.37,47,0.005,resnet18,GMP,cifar10,0.9
60,209941258864.0,0.1630248874425888,1.574547468408127e-06,94.52,0.1759646087884903,1.4117833870841423e-06,90.43,47,0.005,resnet18,GMP,cifar10,0.9
70,244339062064.0,0.1602753698825836,1.6872518244781531e-06,94.48,0.1707913130521774,1.6221755458900589e-06,90.39,47,0.005,resnet18,GMP,cifar10,0.9
80,278736865264.0,0.1340076029300689,2.3873424197518034e-06,94.52,0.1525516808032989,2.4553055482101627e-06,90.44,47,0.005,resnet18,GMP,cifar10,0.9
90,313134668464.0,0.1205120235681533,2.9352509045565967e-06,94.4,0.1437776088714599,3.4124948342650896e-06,90.41,47,0.005,resnet18,GMP,cifar10,0.9
-1,114564832.0,0.4846060872077942,7.870867761994305e-07,79.82,0.4415554106235504,1.0169945880988962e-06,79.14,48,0.005,resnet18,GMP,cifar10,0.9
0,3551509792.0,0.4409695863723755,8.77831780599081e-07,83.2,0.4073551595211029,9.339122470919392e-07,82.27,48,0.005,resnet18,GMP,cifar10,0.9
10,37920959392.0,0.2348285317420959,5.175813271307561e-07,95.08,0.2349042445421219,6.3117795434664e-07,90.84,48,0.005,resnet18,GMP,cifar10,0.9
20,72290408992.0,0.2251756340265274,4.933902459924866e-07,95.26,0.2275964170694351,6.154900233923399e-07,90.8,48,0.005,resnet18,GMP,cifar10,0.9
30,106659858592.0,0.2121712863445282,4.2308519709877146e-07,95.04,0.218373492360115,6.339050173664873e-07,90.75,48,0.005,resnet18,GMP,cifar10,0.9
40,141029308192.0,0.1909102201461792,8.185620572476182e-07,94.68,0.2002278119325637,7.337091574299848e-07,90.6,48,0.005,resnet18,GMP,cifar10,0.9
50,175398757792.0,0.173152282834053,8.942459999161656e-07,93.96,0.1839649230241775,1.0621843102853743e-06,90.5,48,0.005,resnet18,GMP,cifar10,0.9
60,209768207392.0,0.1713902652263641,8.711790542292874e-07,94.1,0.1797156780958175,1.139518076342938e-06,90.49,48,0.005,resnet18,GMP,cifar10,0.9
70,244137656992.0,0.1644868850708007,1.721150397315796e-06,94.02,0.174868643283844,1.2722027804557e-06,90.53,48,0.005,resnet18,GMP,cifar10,0.9
80,278507106592.0,0.1407786905765533,2.694972181416233e-06,94.14,0.1574289053678512,2.0010850221297005e-06,90.42,48,0.005,resnet18,GMP,cifar10,0.9
90,312876556192.0,0.1182763054966926,2.2791491574025717e-06,94.44,0.1404264122247696,2.7681176106852945e-06,90.56,48,0.005,resnet18,GMP,cifar10,0.9
