Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
10,50526387376.0,0.185446947813034,1.086642441805452e-06,94.8,0.1997878104448318,1.1344955055392347e-06,91.2,18,0.005
20,96320696176.0,0.1800467371940612,1.6239132492046338e-06,95.08,0.1915644407272339,1.1912235322597553e-06,91.22,18,0.005
30,142115004976.0,0.1704985946416854,1.1281460956524825e-06,94.64,0.1815307587385177,1.3030293075644297e-06,91.15,18,0.005
40,187909313776.0,0.1384734362363815,1.4685455198559794e-06,94.4,0.152774840593338,2.157968992833048e-06,91.09,18,0.005
50,233703622576.0,0.1197846755385398,2.8141312213847414e-06,95.22,0.1380075067281723,3.0544247238140088e-06,90.98,18,0.005
60,279497931376.0,0.1138981655240058,3.436088263697457e-06,94.84,0.1348328739404678,3.3069295568566304e-06,91.0,18,0.005
70,325292240176.0,0.1139285266399383,3.2732214094721712e-06,94.92,0.1306116878986358,3.7224676816549618e-06,91.12,18,0.005
80,371086548976.0,0.1017903089523315,5.891197815799387e-06,94.9,0.117790438234806,5.11162852490088e-06,91.26,18,0.005
90,416880857776.0,0.0865521430969238,4.063915184815414e-06,95.28,0.1157148778438568,6.534557542181574e-06,91.35,18,0.005
-1,152970976.0,0.5135659575462341,1.709272623884317e-06,85.0,0.4548009932041168,1.968179958566907e-06,83.69,19,0.005
0,4742100256.0,0.4422075450420379,2.210322008977528e-06,89.66,0.3873409628868103,2.0154975572950207e-06,86.84,19,0.005
10,50633393056.0,0.1907270848751068,1.0884497214647126e-06,93.94,0.2070274204015731,1.3645777698911845e-06,90.2,19,0.005
20,96524685856.0,0.1807590276002884,1.3963722267362757e-06,94.04,0.1982856839895248,1.4404841977011529e-06,90.25,19,0.005
30,142415978656.0,0.1657127141952514,1.7826545217758394e-06,93.84,0.1900711208581924,1.5887737845332597e-06,90.35,19,0.005
40,188307271456.0,0.1328554153442382,2.301703034390812e-06,94.04,0.1669207513332367,2.412988806099748e-06,90.45,19,0.005
50,234198564256.0,0.1113937422633171,3.409274313526112e-06,94.52,0.1490028500556945,3.2906841624935623e-06,90.56,19,0.005
60,280089857056.0,0.114908754825592,3.61370007340156e-06,94.36,0.1499482244253158,3.416362460484379e-06,90.56,19,0.005
70,325981149856.0,0.1145178601145744,3.0426472221734e-06,94.52,0.1470965892076492,3.6449891922529774e-06,90.66,19,0.005
80,371872442656.0,0.0912639275193214,5.32582271262072e-06,94.78,0.1405292153358459,4.617454123945208e-06,90.8,19,0.005
90,417763735456.0,0.0877285897731781,6.650235263805371e-06,95.02,0.1306523829698562,5.567547759710578e-06,91.0,19,0.005
-1,152640256.0,0.5366204977035522,1.494274101787596e-06,83.44,0.5268962383270264,1.6228552794927964e-06,80.63,20,0.005
0,4731847936.0,0.4055189490318298,1.2485855904742491e-06,89.64,0.3997315466403961,1.492507067268889e-06,86.2,20,0.005
10,50523924736.0,0.1866143494844436,9.299127441408928e-07,93.96,0.2221030443906784,9.869446557786432e-07,90.26,20,0.005
20,96316001536.0,0.177874207496643,1.125235371546296e-06,94.56,0.2123264819383621,1.024287826112413e-06,90.25,20,0.005
30,142108078336.0,0.1688008159399032,8.285407488983765e-07,94.4,0.2045941352844238,1.125384756051062e-06,90.31,20,0.005
40,187900155136.0,0.1369374543428421,1.3690744253835874e-06,94.48,0.1776551455259323,1.6319626183758371e-06,90.73,20,0.005
50,233692231936.0,0.1197170838713646,1.9326721485413145e-06,95.12,0.1620390862226486,2.2636718313151505e-06,90.83,20,0.005
60,279484308736.0,0.114314928650856,2.585531774457195e-06,94.44,0.1577411293983459,2.3498973860114347e-06,90.8,20,0.005
70,325276385536.0,0.1112294867634773,2.7203129775443813e-06,94.86,0.1555513143539428,2.558467940616538e-06,90.8,20,0.005
80,371068462336.0,0.0925354063510894,4.283278940420132e-06,94.98,0.1525792628526687,3.4411118576827e-06,90.95,20,0.005
90,416860539136.0,0.0854044929146766,4.995204562874278e-06,94.98,0.1512404829263687,4.213345164316706e-06,91.02,20,0.005
-1,152683072.0,0.5301511287689209,2.5499778075754875e-06,84.12,0.4875176250934601,2.5349872885271907e-06,82.54,21,0.005
0,4733175232.0,0.4448777139186859,1.9327583231643075e-06,88.28,0.4138185679912567,2.326889898540685e-06,86.24,21,0.005
10,50538096832.0,0.1909655183553695,9.847743740465376e-07,93.82,0.1970246285200119,1.1852708894366517e-06,90.57,21,0.005
20,96343018432.0,0.1815703809261322,8.875892945070518e-07,94.04,0.1883561313152313,1.245486146217445e-06,90.62,21,0.005
30,142147940032.0,0.1687963008880615,1.062321302924829e-06,94.04,0.1774490624666214,1.3797454130326514e-06,90.55,21,0.005
40,187952861632.0,0.1351788341999054,1.4572214013242046e-06,93.96,0.149297297000885,1.94087510863028e-06,90.94,21,0.005
50,233757783232.0,0.1177077144384384,2.612534217405482e-06,94.2,0.1322816461324691,2.6708351015258813e-06,90.99,21,0.005
60,279562704832.0,0.1184665113687515,2.147210580005776e-06,94.74,0.132669061422348,2.7982810024695937e-06,91.0,21,0.005
70,325367626432.0,0.1066140383481979,1.951784952325397e-06,94.32,0.1238869950175285,3.158062554575736e-06,91.09,21,0.005
80,371172548032.0,0.094560794532299,3.478718554106308e-06,94.92,0.1221604198217392,4.221205017529428e-06,91.25,21,0.005
90,416977469632.0,0.0865999832749366,3.81678000849206e-06,95.12,0.1172927692532539,5.318053808878176e-06,91.37,21,0.005
-1,152871424.0,0.4676334261894226,1.6255186210401007e-06,88.44,0.4272949397563934,1.6478760471727585e-06,85.74,22,0.005
0,4739014144.0,0.3828112483024597,1.4229415228328437e-06,92.04,0.3578391075134277,1.6367539501516148e-06,88.45,22,0.005
10,50600441344.0,0.188105434179306,1.2697279316853385e-06,94.92,0.2070732861757278,1.2058093261657632e-06,90.46,22,0.005
20,96461868544.0,0.1820898056030273,1.2860090237154509e-06,95.28,0.198211669921875,1.2721166058327071e-06,90.45,22,0.005
30,142323295744.0,0.1678543835878372,1.3449530342768412e-06,94.72,0.1879404634237289,1.376066848024493e-06,90.48,22,0.005
40,188184722944.0,0.1352149099111557,2.580617319836165e-06,95.56,0.1609961539506912,2.0667373519245302e-06,90.72,22,0.005
50,234046150144.0,0.1161653995513916,2.8732133614539634e-06,95.38,0.1442712694406509,2.7956416488450486e-06,90.86,22,0.005
60,279907577344.0,0.1132394298911094,4.122363861824852e-06,95.38,0.1470508873462677,2.8880497211503098e-06,90.85,22,0.005
70,325769004544.0,0.1127001568675041,2.5433039354538778e-06,95.5,0.1385604590177536,3.2538910090806894e-06,90.87,22,0.005
80,371630431744.0,0.0922457873821258,3.409810005905456e-06,95.5,0.1470187753438949,4.077575795236044e-06,90.95,22,0.005
90,417491858944.0,0.0899410471320152,4.743103090731893e-06,95.38,0.1409791857004165,5.113433871883899e-06,91.08,22,0.005
-1,152792464.0,0.4840566217899322,2.5615502181608463e-06,85.1,0.4666478633880615,2.270460527142859e-06,83.87,23,0.005
0,4736566384.0,0.4081041812896728,1.6775583162598195e-06,89.42,0.391602486371994,2.03197691917012e-06,87.4,23,0.005
10,50574305584.0,0.1804395318031311,7.73885631133453e-07,94.2,0.2048359364271164,1.0069171594295767e-06,90.65,23,0.005
20,96412044784.0,0.1783837974071502,1.062803221429931e-06,93.48,0.1973058879375457,1.0797176628329908e-06,90.65,23,0.005
30,142249783984.0,0.16659577190876,8.660081789457763e-07,93.64,0.187530368566513,1.225486471412296e-06,90.58,23,0.005
40,188087523184.0,0.1359342783689499,1.8573086890683044e-06,94.0,0.1618499010801315,1.8579881952973665e-06,90.69,23,0.005
50,233925262384.0,0.1182418912649154,2.2362241907103453e-06,94.62,0.1443776935338974,2.6252462248521624e-06,91.07,23,0.005
60,279763001584.0,0.1159321442246437,3.790932623815024e-06,94.48,0.1424178630113601,2.7775536182161886e-06,91.1,23,0.005
70,325600740784.0,0.10608721524477,3.639881470007822e-06,94.06,0.141019195318222,2.988540018122876e-06,91.21,23,0.005
80,371438479984.0,0.0974945127964019,3.177747203153558e-06,94.66,0.1322893053293228,3.860662218357902e-06,91.28,23,0.005
90,417276219184.0,0.0904824286699295,4.881893346464494e-06,94.92,0.1262269467115402,5.0204080253024586e-06,91.45,23,0.005
-1,152695840.0,0.7824552059173584,2.394252987869549e-06,72.08,0.7539275288581848,2.502578809071565e-06,73.83,24,0.005
0,4733571040.0,0.4597493708133697,1.73329237895814e-06,86.78,0.4307732880115509,1.8550997538113727e-06,85.44,24,0.005
10,50542323040.0,0.1905020624399185,1.40912493407086e-06,94.26,0.2015113532543182,1.0415499218652258e-06,90.43,24,0.005
20,96351075040.0,0.187832236289978,1.052309471560875e-06,94.44,0.1950968354940414,1.0914667427641689e-06,90.42,24,0.005
30,142159827040.0,0.1736007928848266,1.8793134586303493e-06,94.84,0.1847072690725326,1.2586136790559976e-06,90.54,24,0.005
40,187968579040.0,0.1365929692983627,2.0634849988709902e-06,94.78,0.166464701294899,2.0108404896745924e-06,90.72,24,0.005
50,233777331040.0,0.1186899319291114,3.1215779472404392e-06,94.86,0.154996857047081,2.8923006993863964e-06,90.82,24,0.005
60,279586083040.0,0.1146942600607872,2.7767825940827606e-06,94.86,0.1525257378816604,3.094508883805247e-06,90.82,24,0.005
70,325394835040.0,0.112835943698883,3.649429345387034e-06,95.52,0.1524013578891754,3.4317097288294462e-06,90.88,24,0.005
80,371203587040.0,0.0968545526266098,4.980763151252177e-06,95.4,0.137600839138031,4.851417997997487e-06,91.1,24,0.005
90,417012339040.0,0.0843101739883422,7.337265742535237e-06,95.52,0.1456677764654159,5.989777946524555e-06,91.19,24,0.005
-1,152660224.0,0.4878738224506378,2.205550799772027e-06,85.86,0.4807552099227905,2.5612723675294542e-06,84.13,25,0.005
0,4732466944.0,0.4090063273906708,1.7160377865366172e-06,89.46,0.4046026468276977,2.2130955130705843e-06,87.0,25,0.005
10,50530534144.0,0.1923094540834427,9.647366141507518e-07,94.66,0.2013895511627197,1.1815071729870397e-06,90.74,25,0.005
20,96328601344.0,0.1862969696521759,8.59336580560921e-07,94.72,0.1937288045883178,1.2294702855797368e-06,90.8,25,0.005
30,142126668544.0,0.173344075679779,1.3598207715403987e-06,94.88,0.1832581013441085,1.40387066949188e-06,90.91,25,0.005
40,187924735744.0,0.1368849426507949,1.960131157829892e-06,95.2,0.1572049707174301,2.108750550178229e-06,90.86,25,0.005
50,233722802944.0,0.1156369969248771,2.40011650021188e-06,94.58,0.141380488872528,2.972290076286299e-06,90.96,25,0.005
60,279520870144.0,0.1126549318432807,2.6113825697393622e-06,94.86,0.1350685060024261,3.169586079820874e-06,91.01,25,0.005
70,325318937344.0,0.1108149886131286,3.1362690151581774e-06,94.7,0.1277512609958648,3.534563575158245e-06,90.99,25,0.005
80,371117004544.0,0.0973672494292259,4.284891929273726e-06,95.24,0.1353663206100464,4.588021056406433e-06,91.05,25,0.005
90,416915071744.0,0.0821403339505195,5.726674771722173e-06,95.3,0.1246717497706413,5.764691195508931e-06,91.14,25,0.005
-1,152973568.0,0.5873563885688782,1.306964691139001e-06,74.36,0.5707424283027649,1.5124500123420148e-06,73.62,26,0.005
0,4742180608.0,0.4527140855789184,1.0661088936103624e-06,84.48,0.4342265725135803,1.290486466132279e-06,82.77,26,0.005
10,50634251008.0,0.2021496593952179,8.503557751282642e-07,94.9,0.2083492428064346,1.0690125691326102e-06,90.6,26,0.005
20,96526321408.0,0.1930494010448455,1.1208851447008783e-06,95.0,0.1985874474048614,1.1126243180115123e-06,90.6,26,0.005
30,142418391808.0,0.1812102198600769,1.0678824082788196e-06,95.14,0.1864181905984878,1.178316324512707e-06,90.6,26,0.005
40,188310462208.0,0.1361268311738968,1.8079352912536704e-06,95.1,0.1525877267122268,1.754549884935841e-06,90.55,26,0.005
50,234202532608.0,0.1168601289391517,1.693456397333648e-06,94.76,0.1327244490385055,2.347672761970898e-06,90.64,26,0.005
60,280094603008.0,0.1135877221822738,2.099728135362966e-06,94.66,0.1316656619310379,2.472221467542113e-06,90.68,26,0.005
70,325986673408.0,0.1091609299182891,3.742543640328222e-06,95.2,0.1327180415391922,2.654233639987069e-06,90.72,26,0.005
80,371878743808.0,0.0894499719142913,4.025601811008528e-06,94.68,0.1210540980100631,3.541558271535905e-06,90.83,26,0.005
90,417770814208.0,0.0875543653964996,3.31529099639738e-06,95.12,0.1116077974438667,4.329607236286392e-06,90.89,26,0.005
-1,152749792.0,0.5225679874420166,1.2510815849964274e-06,79.9,0.476426899433136,1.6628281400699052e-06,79.7,27,0.005
0,4735243552.0,0.431546002626419,1.5902161294434336e-06,87.0,0.3868145942687988,1.771903271219344e-06,85.17,27,0.005
10,50560181152.0,0.2001317888498306,1.2637699455808615e-06,93.5,0.2020002156496048,1.511245613983192e-06,90.12,27,0.005
20,96385118752.0,0.1947891265153885,1.8810297888194327e-06,94.26,0.1945653408765792,1.579220338498999e-06,90.23,27,0.005
30,142210056352.0,0.183472067117691,1.690159137979208e-06,94.24,0.1820445358753204,1.7700889429761446e-06,90.44,27,0.005
40,188034993952.0,0.1416762471199035,2.448882469252567e-06,94.56,0.1501413732767105,2.5389551865373505e-06,90.65,27,0.005
50,233859931552.0,0.1178976520895958,3.6702688248624327e-06,94.86,0.1301742941141128,3.587798119042418e-06,90.86,27,0.005
60,279684869152.0,0.1198514029383659,3.7582951790682273e-06,94.46,0.1269476860761642,3.750839596250444e-06,90.88,27,0.005
70,325509806752.0,0.106090635061264,3.8550210774701554e-06,94.66,0.1250358819961547,4.022701432404574e-06,90.95,27,0.005
80,371334744352.0,0.0981031209230423,4.2871347432082985e-06,94.94,0.1134443879127502,5.246427463134751e-06,91.11,27,0.005
90,417159681952.0,0.0810685530304908,5.115045496495441e-06,95.66,0.1141203567385673,6.296612809819635e-06,91.24,27,0.005
-1,152933056.0,0.4923972189426422,1.839354240473768e-06,83.16,0.4875273108482361,1.8267211316924656e-06,82.65,28,0.005
0,4740924736.0,0.4123421609401703,1.5295221373889945e-06,88.24,0.4090369045734405,1.648343300075794e-06,86.04,28,0.005
10,50620841536.0,0.1903230249881744,9.259372291126056e-07,94.76,0.1870791912078857,1.0187087582380627e-06,90.64,28,0.005
20,96500758336.0,0.1766713708639145,8.019756592148042e-07,94.34,0.1788343340158462,1.0663460443538495e-06,90.64,28,0.005
30,142380675136.0,0.1662345826625824,1.2050958275722223e-06,94.64,0.1667159646749496,1.1580727914406452e-06,90.68,28,0.005
40,188260591936.0,0.1322230398654937,1.3186694332034676e-06,94.96,0.1441826522350311,1.8205236074209097e-06,90.82,28,0.005
50,234140508736.0,0.1117810308933258,2.0393590602907352e-06,95.04,0.1347908079624176,2.553214017098071e-06,90.88,28,0.005
60,280020425536.0,0.1092634797096252,2.943124400189845e-06,94.82,0.1331996917724609,2.7145813419338083e-06,90.91,28,0.005
70,325900342336.0,0.1029694303870201,3.0263734061009018e-06,95.06,0.1261914521455764,2.9691498184547527e-06,90.9,28,0.005
80,371780259136.0,0.0906542465090751,3.887153070536442e-06,94.94,0.1297463476657867,3.9093447412597016e-06,91.08,28,0.005
90,417660175936.0,0.0798938572406768,5.894167770748027e-06,94.92,0.1301964074373245,4.926706424157601e-06,91.15,28,0.005
-1,152837344.0,0.6345746517181396,1.904049327094981e-06,77.34,0.5893475413322449,1.9399910797801567e-06,77.52,29,0.005
0,4737957664.0,0.5058789253234863,1.6186754692171237e-06,85.54,0.462380975484848,1.84937016456388e-06,84.4,29,0.005
10,50589160864.0,0.1913159340620041,1.1619360975601012e-06,94.1,0.2033681720495224,1.0530736744840397e-06,90.6,29,0.005
20,96440364064.0,0.1851456761360168,1.082521634998557e-06,94.58,0.1956977546215057,1.0967133903250217e-06,90.61,29,0.005
30,142291567264.0,0.172203928232193,1.3749942127105896e-06,94.48,0.1846023797988891,1.2272413414393668e-06,90.58,29,0.005
40,188142770464.0,0.1397153586149215,2.447280394335394e-06,94.24,0.1513851583003997,1.898066898320394e-06,90.63,29,0.005
50,233993973664.0,0.118939571082592,3.2728246424085228e-06,94.78,0.1430393606424331,2.588886900412035e-06,90.86,29,0.005
60,279845176864.0,0.121816910803318,2.943407707789447e-06,94.66,0.1398256719112396,2.778894213406602e-06,90.84,29,0.005
70,325696380064.0,0.1098409816622734,3.4861379845096963e-06,94.78,0.1327747106552124,3.0577632514905417e-06,90.93,29,0.005
80,371547583264.0,0.0959870442748069,3.575294840629794e-06,94.88,0.127629205584526,4.100011665286729e-06,91.01,29,0.005
90,417398786464.0,0.087771788239479,4.928730959363747e-06,95.46,0.1212376281619072,5.172957571630832e-06,91.15,29,0.005
-1,152544208.0,0.5155033469200134,1.8268362964590776e-06,86.02,0.473276138305664,1.7741118654157615e-06,84.58,30,0.005
0,4728870448.0,0.424368143081665,1.5616878954460844e-06,90.16,0.3932411968708038,1.769390905792534e-06,87.46,30,0.005
10,50492132848.0,0.193837508559227,9.66958964454534e-07,94.0,0.2049669921398162,9.99358348963142e-07,90.42,30,0.005
20,96255395248.0,0.1852369904518127,1.177472654489975e-06,93.96,0.2001220434904098,1.018536181618401e-06,90.51,30,0.005
30,142018657648.0,0.1763884276151657,1.3352396308619063e-06,93.92,0.1896658539772033,1.1427820254539256e-06,90.49,30,0.005
40,187781920048.0,0.1415494978427887,1.237785681951209e-06,94.4,0.168436050415039,1.8756617237158928e-06,90.49,30,0.005
50,233545182448.0,0.1211390346288681,3.169716364936903e-06,94.66,0.1560064256191253,2.67232212536328e-06,90.72,30,0.005
60,279308444848.0,0.123230755329132,3.018360075657256e-06,94.42,0.1519176512956619,2.826032414304791e-06,90.75,30,0.005
70,325071707248.0,0.1096345633268356,3.7408854041132153e-06,94.54,0.1505641490221023,3.0430264814640395e-06,90.72,30,0.005
80,370834969648.0,0.0930367261171341,4.389554760564352e-06,94.7,0.1486366093158722,3.902757725882111e-06,90.88,30,0.005
90,416598232048.0,0.0927651897072792,6.194713478180347e-06,95.64,0.1359409838914871,4.977670414518798e-06,91.16,30,0.005
-1,152867200.0,0.5301855206489563,1.4459872090810677e-06,84.6,0.5242204070091248,1.5810470586075098e-06,83.08,31,0.005
0,4738883200.0,0.4566507041454315,1.7859478020909592e-06,88.94,0.4548840820789337,1.606381715646421e-06,86.24,31,0.005
10,50599043200.0,0.1972259134054184,7.682318141633004e-07,93.78,0.2118707746267318,9.121507105191996e-07,90.34,31,0.005
20,96459203200.0,0.1856956481933593,1.50932464748621e-06,94.1,0.2044484466314315,9.406435879100172e-07,90.4,31,0.005
30,142319363200.0,0.1759970784187317,1.1231655889787362e-06,94.3,0.1904819756746292,1.0452087053636203e-06,90.49,31,0.005
40,188179523200.0,0.1397292912006378,2.197421054006554e-06,94.38,0.1650827378034591,1.58920886406122e-06,90.59,31,0.005
50,234039683200.0,0.1194831132888794,3.034385372302495e-06,94.52,0.1506637036800384,2.23143274524773e-06,90.61,31,0.005
60,279899843200.0,0.1167276799678802,2.079963451251388e-06,94.62,0.1488268077373504,2.3556899577670265e-06,90.68,31,0.005
70,325760003200.0,0.1111707836389541,2.73118780569348e-06,95.1,0.1429241895675659,2.6553648240224e-06,90.66,31,0.005
80,371620163200.0,0.099333755671978,3.827457021543523e-06,95.18,0.1352226883172989,3.457538468865096e-06,90.78,31,0.005
90,417480323200.0,0.0848542153835296,3.726846216522972e-06,95.08,0.1331553757190704,4.353772510512499e-06,90.92,31,0.005
-1,152863312.0,0.6283361911773682,1.672340204095235e-06,79.12,0.6286477446556091,2.518580458854558e-06,77.77,32,0.005
0,4738762672.0,0.4698061347007751,1.5419849432873889e-06,87.96,0.4646042883396148,2.2787369289289927e-06,84.55,32,0.005
10,50597756272.0,0.190678134560585,1.2435604048732785e-06,94.8,0.2006805092096328,1.276985813092324e-06,90.54,32,0.005
20,96456749872.0,0.1794468015432357,1.395726712871692e-06,94.9,0.1933560222387313,1.288252633457887e-06,90.59,32,0.005
30,142315743472.0,0.1703769862651825,1.4135796391201438e-06,95.18,0.183387815952301,1.3315693649929017e-06,90.63,32,0.005
