Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
60,157851271696.0,0.1836074888706207,4.4580497160495725e-06,71.94,0.2285305708646774,4.728165095002623e-06,71.96,19,0.011
70,183714396496.0,0.1747064590454101,3.5639700399769936e-06,72.62,0.2258012741804123,5.358293947210768e-06,72.52,19,0.011
80,209577521296.0,0.1526907682418823,5.744258942286251e-06,74.06,0.2249089926481247,7.563059170934139e-06,73.96,19,0.011
90,235440646096.0,0.1502953022718429,8.650146810396109e-06,75.64,0.2431230098009109,9.913282156048808e-06,75.3,19,0.011
-1,86104768.0,0.3094404637813568,4.981245069757279e-07,37.28,0.3349669277667999,7.513406217185548e-07,37.59,20,0.011
0,2669247808.0,0.2796934247016907,6.027060521773819e-07,41.22,0.3036026060581207,7.308154295060376e-07,41.76,20,0.011
10,28500678208.0,0.212152823805809,1.1256631751166424e-06,64.4,0.2224350422620773,1.093665787266218e-06,63.69,20,0.011
20,54332108608.0,0.2129181623458862,1.0853700587176718e-06,64.74,0.2267473042011261,1.170063342215144e-06,65.7,20,0.011
30,80163539008.0,0.2147521376609802,1.1192134934390197e-06,68.62,0.230207934975624,1.2494456314016134e-06,67.56,20,0.011
40,105994969408.0,0.2123709768056869,2.301925405845396e-06,71.08,0.231691375374794,2.3910786239866866e-06,71.18,20,0.011
50,131826399808.0,0.1886362731456756,3.241786089347442e-06,72.6,0.2064554691314697,4.001492015959229e-06,72.7,20,0.011
60,157657830208.0,0.1929859668016433,4.765034645970445e-06,73.04,0.2026733607053756,4.314762918511406e-06,72.85,20,0.011
70,183489260608.0,0.1849693208932876,4.401761543704197e-06,73.6,0.1945661902427673,4.846767296839971e-06,73.07,20,0.011
80,209320691008.0,0.1565847098827362,5.007364961784333e-06,74.22,0.1735813617706298,6.974043571972288e-06,73.76,20,0.011
90,235152121408.0,0.1406659632921219,5.28375221620081e-06,74.82,0.1656228303909301,8.06586740509374e-06,74.76,20,0.011
-1,86206672.0,1.0235382318496704,1.3396110034591402e-06,14.32,0.9870654940605164,1.7793474853533553e-06,14.69,21,0.011
0,2672406832.0,0.8113566040992737,1.6767686474850052e-06,18.46,0.7780599594116211,1.8116571709470008e-06,19.43,21,0.011
10,28534408432.0,0.21900574862957,1.4723510730618727e-06,62.24,0.2333326190710067,1.4917652606527554e-06,62.69,21,0.011
20,54396410032.0,0.2172576189041137,1.44826992709568e-06,63.62,0.2342040985822677,1.6250305634457618e-06,64.07,21,0.011
30,80258411632.0,0.2213920503854751,1.2447856079234043e-06,65.18,0.2401720285415649,1.7866511825559428e-06,65.64,21,0.011
40,106120413232.0,0.2159735560417175,1.5919986253720708e-06,69.12,0.2607209980487823,2.781931698336848e-06,69.13,21,0.011
50,131982414832.0,0.2035712301731109,3.7873930978094e-06,71.18,0.2760440707206726,4.173161414655624e-06,70.96,21,0.011
60,157844416432.0,0.1960143893957138,3.630249921116047e-06,71.56,0.2754658460617065,4.378069206723012e-06,71.34,21,0.011
70,183706418032.0,0.1770751178264618,3.4257709558005445e-06,72.28,0.2633602917194366,4.625543624570128e-06,71.88,21,0.011
80,209568419632.0,0.1529014557600021,5.673981377185555e-06,73.82,0.2688274979591369,6.736624982295325e-06,73.52,21,0.011
90,235430421232.0,0.1383851766586303,8.787775186647195e-06,75.36,0.2840754985809326,9.324418897449505e-06,74.39,21,0.011
-1,86573056.0,0.738613486289978,6.790207294216088e-07,26.38,0.7081157565116882,8.314489150507143e-07,27.98,22,0.011
0,2683764736.0,0.5964686870574951,9.533028446639946e-07,29.66,0.5737059712409973,7.942855972942198e-07,31.1,22,0.011
10,28655681536.0,0.2145401090383529,9.047103617376706e-07,65.22,0.2407081723213195,1.0896524145209696e-06,65.56,22,0.011
20,54627598336.0,0.2186742424964904,1.1195334082003685e-06,64.92,0.2438236474990844,1.2511782188084908e-06,66.36,22,0.011
30,80599515136.0,0.2196315675973892,1.239973812516837e-06,66.54,0.2445213794708252,1.498247229392291e-06,67.72,22,0.011
40,106571431936.0,0.2078055292367935,2.455961293890141e-06,70.64,0.2282785326242447,2.949298732346506e-06,70.77,22,0.011
50,132543348736.0,0.1858297884464264,4.304628873796901e-06,72.22,0.216944932937622,4.656500550481724e-06,72.09,22,0.011
60,158515265536.0,0.1771954298019409,3.86285182685242e-06,72.1,0.2137261778116226,5.050256277172593e-06,72.33,22,0.011
70,184487182336.0,0.1714923828840255,6.089791895647068e-06,72.56,0.2114023119211197,5.505472927325172e-06,72.72,22,0.011
80,210459099136.0,0.1686212420463562,5.298023097566329e-06,73.96,0.2211058288812637,7.79020137997577e-06,73.53,22,0.011
90,236431015936.0,0.1470704674720764,9.266250344808212e-06,75.42,0.1968687027692794,9.016815965878776e-06,74.92,22,0.011
-1,86361808.0,0.7558978796005249,2.221569502580678e-06,23.08,0.7575125098228455,2.082164883177029e-06,23.54,23,0.011
0,2677216048.0,0.6240524053573608,1.8687977672016127e-06,31.1,0.6250084042549133,2.0090526504645823e-06,32.13,23,0.011
10,28585758448.0,0.2358608245849609,1.1311191201457405e-06,65.44,0.255461722612381,1.1672918844851663e-06,65.4,23,0.011
20,54494300848.0,0.236956313252449,1.2190706684123145e-06,66.24,0.2510598599910736,1.197153324028477e-06,66.33,23,0.011
30,80402843248.0,0.2272719889879226,1.0504409146960825e-06,67.32,0.2506625354290008,1.2826650390707073e-06,67.5,23,0.011
40,106311385648.0,0.205935001373291,1.858180553426792e-06,70.66,0.2349020689725875,2.124565071426332e-06,70.28,23,0.011
50,132219928048.0,0.1889133602380752,2.8905310500704218e-06,72.62,0.2257100641727447,3.4206482268928085e-06,72.0,23,0.011
60,158128470448.0,0.180712416768074,2.6451498342794366e-06,73.52,0.2243556678295135,3.761869493246195e-06,72.25,23,0.011
70,184037012848.0,0.1754794269800186,3.354605269123568e-06,73.52,0.2275790870189666,4.26562564825872e-06,72.53,23,0.011
80,209945555248.0,0.1542468965053558,5.3838707572140265e-06,74.8,0.2425218522548675,6.52771223030868e-06,73.67,23,0.011
90,235854097648.0,0.1402138918638229,5.846375188411912e-06,76.0,0.2297946065664291,8.266478289442603e-06,74.92,23,0.011
-1,86262448.0,0.6241058111190796,1.0437283890496474e-06,27.06,0.6352543830871582,1.2087277809769148e-06,26.53,24,0.011
0,2674135888.0,0.4923036694526672,8.691462767274061e-07,31.24,0.5180997252464294,1.2146134622526006e-06,31.36,24,0.011
10,28552870288.0,0.2479614168405532,1.467927404519287e-06,65.12,0.2671043574810028,1.6035319276852531e-06,65.84,24,0.011
20,54431604688.0,0.2400763630867004,1.3046673075223223e-06,66.32,0.2671780884265899,1.6720168787287548e-06,66.95,24,0.011
30,80310339088.0,0.2438800483942031,1.4234184391170857e-06,67.18,0.2683503627777099,1.786259417713154e-06,68.43,24,0.011
40,106189073488.0,0.2193418592214584,2.1761454718216555e-06,71.18,0.2604801952838897,2.452230091876117e-06,71.29,24,0.011
50,132067807888.0,0.1975768953561782,3.362889401614666e-06,72.56,0.2606366574764251,3.693633516377304e-06,72.61,24,0.011
60,157946542288.0,0.1871998012065887,4.407291271490976e-06,73.16,0.2571925520896911,3.995163751824293e-06,72.78,24,0.011
70,183825276688.0,0.1859656423330307,3.466225734882755e-06,73.46,0.2605044245719909,4.571737918013241e-06,73.2,24,0.011
80,209704011088.0,0.1601566225290298,4.928407179249916e-06,74.66,0.2679416537284851,6.66574260321795e-06,74.3,24,0.011
90,235582745488.0,0.143376424908638,7.940643627080135e-06,76.02,0.2985239028930664,8.652755241200794e-06,75.37,24,0.011
-1,86133040.0,0.3751363456249237,1.2035342251692782e-06,44.58,0.3564255833625793,1.2353818874544231e-06,47.23,25,0.011
0,2670124240.0,0.3488609492778778,1.5176432270891382e-06,48.02,0.3359894752502441,1.235696004187048e-06,50.3,25,0.011
10,28510036240.0,0.2633703947067261,1.2138045804022113e-06,65.22,0.2663377523422241,1.5641222717022174e-06,65.37,25,0.011
20,54349948240.0,0.2410374134778976,1.6018792621252942e-06,65.8,0.26435187458992,1.7308407223026734e-06,66.42,25,0.011
30,80189860240.0,0.230458989739418,1.6698438685125438e-06,67.8,0.2570606768131256,1.929191512317629e-06,67.45,25,0.011
40,106029772240.0,0.1924498081207275,1.845983661041828e-06,70.18,0.2459521740674972,3.328141929159756e-06,69.78,25,0.011
50,131869684240.0,0.1861248016357422,3.766816462302813e-06,71.48,0.2537448406219482,4.901082775177201e-06,71.04,25,0.011
60,157709596240.0,0.1848768144845962,4.180326413916191e-06,71.4,0.2598065435886383,5.248902198218275e-06,71.22,25,0.011
70,183549508240.0,0.1822723150253296,5.377499292080756e-06,72.48,0.2630896866321563,5.785334906249773e-06,71.58,25,0.011
80,209389420240.0,0.1628209501504898,3.903933247784153e-06,73.44,0.2976334989070892,7.503768756578211e-06,72.97,25,0.011
90,235229332240.0,0.1458609700202942,6.057050086383242e-06,75.54,0.2945356965065002,8.162200174410827e-06,74.09,25,0.011
-1,86102704.0,0.9109910130500792,1.4558215752913384e-06,19.92,0.900726318359375,2.270981667606975e-06,21.01,26,0.011
0,2669183824.0,0.7261926531791687,1.481035610595427e-06,27.76,0.71330726146698,2.276650775456801e-06,30.51,26,0.011
10,28499995024.0,0.2430534660816192,1.7805887182476e-06,63.86,0.2551308870315552,2.612853222672129e-06,65.99,26,0.011
20,54330806224.0,0.2344975173473358,2.931043582066195e-06,65.06,0.2568106651306152,2.9093987450323766e-06,66.84,26,0.011
30,80161617424.0,0.2263871878385543,2.537796717660968e-06,66.78,0.2517819702625274,3.3634980809438275e-06,67.97,26,0.011
40,105992428624.0,0.1968909800052642,6.812222636654042e-06,69.94,0.220467060804367,5.899837105971528e-06,70.47,26,0.011
50,131823239824.0,0.1846282035112381,7.723610906396061e-06,71.26,0.2036358416080474,8.676550351083279e-06,72.03,26,0.011
60,157654051024.0,0.1712247282266616,7.005603947618511e-06,72.04,0.2020209729671478,9.217291335517077e-06,72.1,26,0.011
70,183484862224.0,0.1759935617446899,6.58363842376275e-06,72.7,0.1984552145004272,9.997193956223782e-06,72.38,26,0.011
80,209315673424.0,0.1575885266065597,1.225997129949974e-05,73.4,0.203718677163124,1.2047678865201306e-05,73.22,26,0.011
90,235146484624.0,0.143349215388298,1.310573861701414e-05,74.88,0.2001792788505554,1.3154516636859626e-05,74.31,26,0.011
-1,86016064.0,0.8486616015434265,1.0324710046916152e-06,12.34,0.8459504842758179,8.591028404225654e-07,12.45,27,0.011
0,2666497984.0,0.6258335113525391,7.744230288153631e-07,17.12,0.6219409108161926,9.17256443244696e-07,18.16,27,0.011
10,28471317184.0,0.2253903746604919,7.290441885743348e-07,65.08,0.2279041558504104,1.189305066873203e-06,65.69,27,0.011
20,54276136384.0,0.2118551582098007,1.0927817584160948e-06,66.64,0.2256564497947693,1.245388943971193e-06,66.78,27,0.011
30,80080955584.0,0.2141099870204925,1.1181235777257823e-06,68.42,0.2274473756551742,1.3278510095915408e-06,67.76,27,0.011
40,105885774784.0,0.2193334847688675,1.3874270052838256e-06,71.12,0.2321028262376785,1.9101250927633373e-06,70.12,27,0.011
50,131690593984.0,0.2054153829813003,2.1796024611830944e-06,73.22,0.2313903421163559,3.1894282983557787e-06,71.64,27,0.011
60,157495413184.0,0.1982146948575973,3.2067041502159555e-06,72.36,0.230572760105133,3.471211357464199e-06,71.82,27,0.011
70,183300232384.0,0.2052462100982666,3.892966560670175e-06,73.32,0.2312781661748886,4.054527835251065e-06,72.2,27,0.011
80,209105051584.0,0.1700630635023117,3.790052687691059e-06,74.96,0.2347735464572906,6.333325927698752e-06,73.38,27,0.011
90,234909870784.0,0.1611986011266708,7.92215269029839e-06,75.88,0.2214399427175521,8.679770871822257e-06,74.48,27,0.011
-1,86203024.0,0.5218552947044373,1.0822908507179818e-06,32.36,0.5642191171646118,1.15250293220015e-06,32.27,28,0.011
0,2672293744.0,0.4705063700675964,1.137616209234693e-06,35.24,0.5085468292236328,1.2519554957179937e-06,35.04,28,0.011
10,28533200944.0,0.2482253164052963,1.137995241151657e-06,64.62,0.2719373703002929,1.2323189366725271e-06,64.92,28,0.011
20,54394108144.0,0.2386735677719116,1.1555989658518229e-06,65.9,0.2686945796012878,1.306942635892483e-06,65.78,28,0.011
30,80255015344.0,0.2368179112672805,1.0851366596398293e-06,67.64,0.2654265761375427,1.372457631987345e-06,67.29,28,0.011
40,106115922544.0,0.21668241918087,1.468803361603932e-06,70.98,0.2633403539657593,2.002611381612951e-06,70.34,28,0.011
50,131976829744.0,0.2020649760961532,2.8633889996854123e-06,72.92,0.2565683722496032,3.2474611089128302e-06,71.93,28,0.011
60,157837736944.0,0.1982093900442123,3.923591521015624e-06,73.8,0.2576897144317627,3.544003220667946e-06,72.05,28,0.011
70,183698644144.0,0.1854550838470459,4.338874077802757e-06,73.9,0.2602745294570923,4.108791472390294e-06,72.51,28,0.011
80,209559551344.0,0.1732657104730606,7.454377282556379e-06,75.9,0.2613101899623871,6.231478892004816e-06,73.85,28,0.011
90,235420458544.0,0.1506841480731964,7.115831522241933e-06,76.26,0.2685197293758392,7.968606951180845e-06,74.89,28,0.011
-1,86166736.0,0.619391143321991,7.571112519144663e-07,28.28,0.6103151440620422,9.083804570764188e-07,30.36,29,0.011
0,2671168816.0,0.541029691696167,7.084372555254959e-07,31.8,0.53025883436203,9.441857855563284e-07,34.5,29,0.011
10,28521189616.0,0.2229015380144119,1.038281084220216e-06,65.94,0.2306639403104782,1.2750850828524565e-06,68.26,29,0.011
20,54371210416.0,0.2221232205629348,1.514992959528172e-06,67.68,0.229441225528717,1.380806907036458e-06,69.18,29,0.011
30,80221231216.0,0.2234849631786346,1.2566497389343567e-06,68.68,0.2302456945180893,1.4718528973389766e-06,70.53,29,0.011
40,106071252016.0,0.2129276543855667,2.6350962798460387e-06,71.66,0.2398209869861602,2.3963386865943903e-06,72.52,29,0.011
50,131921272816.0,0.204303428530693,3.799744035859476e-06,73.16,0.2364318221807479,4.223863015795359e-06,73.68,29,0.011
60,157771293616.0,0.1947464346885681,4.5964575292600784e-06,72.7,0.2325313538312912,4.641874511435162e-06,73.91,29,0.011
70,183621314416.0,0.1879801601171493,4.850930054089986e-06,73.96,0.2235176861286163,5.241362032393226e-06,74.3,29,0.011
80,209471335216.0,0.1696353107690811,8.93108608579496e-06,75.24,0.2204254269599914,8.075247933447827e-06,74.98,29,0.011
90,235321356016.0,0.14600470662117,9.818172657105606e-06,76.3,0.2147824317216873,1.0588929399091285e-05,75.93,29,0.011
-1,86372416.0,0.5377304553985596,1.1445903282947256e-06,40.5,0.5320971608161926,1.44263344736828e-06,41.81,30,0.011
0,2677544896.0,0.4624797105789184,1.2080434999006684e-06,45.88,0.4680745303630829,1.450938270863844e-06,47.5,30,0.011
10,28589269696.0,0.2453431338071823,1.5641991240045172e-06,66.94,0.2672396004199981,1.7237578049389413e-06,67.01,30,0.011
20,54500994496.0,0.2374777346849441,1.8547464151197344e-06,67.12,0.2687302231788635,1.84984367024299e-06,67.62,30,0.011
30,80412719296.0,0.245346114039421,2.339354523428483e-06,69.34,0.2626893818378448,2.124998445651727e-06,68.85,30,0.011
40,106324444096.0,0.2115379422903061,3.4281567877769703e-06,70.8,0.2500694394111633,4.193625045445515e-06,71.77,30,0.011
50,132236168896.0,0.1839072555303573,5.393762421590509e-06,73.64,0.2470355331897735,7.347594873863272e-06,72.98,30,0.011
60,158147893696.0,0.190861314535141,5.323996902006911e-06,73.56,0.2437380850315094,7.978859684953932e-06,73.19,30,0.011
70,184059618496.0,0.1729844510555267,7.792989890731405e-06,74.16,0.2403941005468368,8.923886525735725e-06,73.87,30,0.011
80,209971343296.0,0.1584056168794632,1.2274368600628804e-05,75.1,0.2472772598266601,1.314383825956611e-05,75.2,30,0.011
90,235883068096.0,0.150423526763916,1.3030838999839034e-05,76.14,0.2614713311195373,1.6166193745448254e-05,76.34,30,0.011
-1,85984960.0,0.4660447835922241,8.095881298686436e-07,29.94,0.493551105260849,1.2445591437426629e-06,31.51,31,0.011
0,2665533760.0,0.4068349003791809,1.1353488389431732e-06,35.46,0.4304473102092743,1.2300581602175953e-06,36.76,31,0.011
10,28461021760.0,0.2113817632198333,1.534403281766572e-06,65.82,0.2298642694950103,1.670174583523476e-06,67.21,31,0.011
20,54256509760.0,0.2065695226192474,1.7169384136650478e-06,66.44,0.2292323857545852,1.740541961225972e-06,68.33,31,0.011
30,80051997760.0,0.2078762650489807,1.2498853720899206e-06,68.52,0.2268968820571899,1.884756557046785e-06,69.48,31,0.011
40,105847485760.0,0.2015112787485122,1.400113660565694e-06,70.84,0.2211934626102447,2.4736652903811773e-06,71.7,31,0.011
50,131642973760.0,0.1951033174991607,3.979564098699484e-06,71.8,0.2166173309087753,3.791832568822429e-06,72.74,31,0.011
60,157438461760.0,0.2039047479629516,2.1668747649528086e-06,72.14,0.2185273021459579,4.01250645154505e-06,72.89,31,0.011
70,183233949760.0,0.1911008656024933,3.053506588912569e-06,73.32,0.2162051647901535,4.487526894081384e-06,73.1,31,0.011
80,209029437760.0,0.1795148402452469,4.770853138325037e-06,75.0,0.2000631242990493,6.4826981542864814e-06,74.22,31,0.011
90,234824925760.0,0.1540418565273285,5.987958047626307e-06,75.08,0.2006669640541076,8.209377483581193e-06,75.15,31,0.011
-1,86051344.0,0.6600887179374695,7.511441140195529e-07,32.6,0.6403611898422241,9.995504797188914e-07,34.07,32,0.011
0,2667591664.0,0.5741380453109741,6.686856863780122e-07,35.46,0.5588845014572144,9.242070859727392e-07,36.11,32,0.011
10,28482994864.0,0.2124106138944625,6.741104812135745e-07,65.46,0.2424584180116653,1.2504071946750628e-06,66.97,32,0.011
20,54298398064.0,0.2114371955394745,1.0010459163822816e-06,65.62,0.2451633661985397,1.3814782278132045e-06,68.19,32,0.011
30,80113801264.0,0.2252391129732132,1.6561772326895152e-06,67.4,0.2530241310596466,1.6372955542465206e-06,69.26,32,0.011
40,105929204464.0,0.2037589401006698,2.736529040703317e-06,70.46,0.2527309358119964,3.1349347864306765e-06,71.37,32,0.011
50,131744607664.0,0.191684603691101,3.733631729119225e-06,72.06,0.2392997741699218,4.920650098938495e-06,72.71,32,0.011
60,157560010864.0,0.1887137144804,3.4729819162748754e-06,72.46,0.2461693584918975,5.268349013931584e-06,73.04,32,0.011
70,183375414064.0,0.1930516809225082,4.406216703500832e-06,73.5,0.2524642944335937,5.9993039940309245e-06,73.23,32,0.011
80,209190817264.0,0.1666463315486908,5.142310328665189e-06,74.78,0.2479919195175171,8.62764773046365e-06,74.56,32,0.011
90,235006220464.0,0.1474742144346237,1.0677986210794188e-05,75.98,0.2565970718860626,1.1135799468320329e-05,75.57,32,0.011
-1,85981696.0,0.7831601500511169,8.91780018719146e-07,19.64,0.7696592211723328,8.652294809508021e-07,20.85,33,0.011
0,2665432576.0,0.6042563319206238,1.0216321015832364e-06,25.5,0.5973672866821289,8.620148719273857e-07,26.47,33,0.011
10,28459941376.0,0.2300959080457687,6.968240313653951e-07,62.68,0.2592327296733856,1.14377428417356e-06,64.18,33,0.011
20,54254450176.0,0.2239043265581131,8.546205094717152e-07,65.0,0.2581408619880676,1.2431584082150948e-06,65.42,33,0.011
30,80048958976.0,0.2300592362880706,9.554069038131274e-07,65.24,0.2591056227684021,1.3013166153541531e-06,67.12,33,0.011
40,105843467776.0,0.2170989066362381,2.123008698617923e-06,69.38,0.2598281502723694,1.908363401526003e-06,70.53,33,0.011
50,131637976576.0,0.1947599947452545,2.8272288545849733e-06,71.14,0.2427121698856353,2.9118491511326283e-06,72.53,33,0.011
60,157432485376.0,0.1905372440814972,3.3455055472586537e-06,71.9,0.2415326684713363,3.114718083452317e-06,72.84,33,0.011
70,183226994176.0,0.1907134652137756,2.8364488571241964e-06,72.32,0.2390201091766357,3.486694367893506e-06,73.16,33,0.011
80,209021502976.0,0.1662975549697876,3.716921355589875e-06,74.12,0.2361167073249817,4.61211493529845e-06,74.3,33,0.011
90,234816011776.0,0.1542870551347732,4.855906809098087e-06,74.62,0.2371748685836792,5.639795290335314e-06,75.35,33,0.011
-1,86069104.0,0.4896248281002044,4.715841157576506e-07,34.14,0.4659669399261474,6.261608973545663e-07,37.15,34,0.011
