Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
30,122586259600.0,0.4106153547763824,2.905188409840776e-07,70.48,0.3865649700164795,4.1854625010273605e-07,69.9,134,0.001,resnet18,GMP,cifar10,0.9
40,162087739600.0,0.3125851154327392,6.851363423265866e-07,83.86,0.2951180934906006,7.838455644559872e-07,82.74,134,0.001,resnet18,GMP,cifar10,0.9
50,201589219600.0,0.2850645184516907,2.254289938719012e-06,87.44,0.2807067632675171,2.066876277240226e-06,84.6,134,0.001,resnet18,GMP,cifar10,0.9
60,241090699600.0,0.2833857834339142,2.052214995273971e-06,86.62,0.2814793288707733,2.50383300226531e-06,84.51,134,0.001,resnet18,GMP,cifar10,0.9
70,280592179600.0,0.2777718007564544,2.331665200472344e-06,87.28,0.2831931412220001,3.3055425774364267e-06,84.43,134,0.001,resnet18,GMP,cifar10,0.9
80,320093659600.0,0.2727075517177582,7.489036761398893e-06,85.44,0.2970663011074066,9.36535798246041e-06,83.58,134,0.001,resnet18,GMP,cifar10,0.9
90,359595139600.0,0.2436411529779434,2.078555007756222e-05,85.36,0.2748199701309204,1.784839878382627e-05,83.85,134,0.001,resnet18,GMP,cifar10,0.9
-1,131716768.0,0.5519601702690125,2.54425088996868e-07,33.34,0.552474856376648,2.9046415761513344e-07,33.21,135,0.001,resnet18,GMP,cifar10,0.9
0,4083219808.0,0.544109582901001,2.9183271976762626e-07,33.92,0.5451606512069702,2.9747565122306696e-07,33.95,135,0.001,resnet18,GMP,cifar10,0.9
10,43598250208.0,0.4333996474742889,2.311019215994748e-07,57.14,0.4376340508460998,3.5445674484435585e-07,57.39,135,0.001,resnet18,GMP,cifar10,0.9
20,83113280608.0,0.4158202111721039,2.686227844606037e-07,62.04,0.4200108349323272,3.681655869058887e-07,62.12,135,0.001,resnet18,GMP,cifar10,0.9
30,122628311008.0,0.3863138258457184,2.277118937854539e-07,69.3,0.3902913630008697,3.920516178368416e-07,69.02,135,0.001,resnet18,GMP,cifar10,0.9
40,162143341408.0,0.3057881891727447,4.641283624096104e-07,84.0,0.3139601945877075,6.339262199617224e-07,81.83,135,0.001,resnet18,GMP,cifar10,0.9
50,201658371808.0,0.2941440343856811,1.2309304793234332e-06,88.28,0.3013549447059631,1.5635387171641923e-06,84.76,135,0.001,resnet18,GMP,cifar10,0.9
60,241173402208.0,0.2913617789745331,1.4347580190587903e-06,88.26,0.2996158301830292,1.89858553767408e-06,84.97,135,0.001,resnet18,GMP,cifar10,0.9
70,280688432608.0,0.2922709286212921,1.6762222685429151e-06,88.26,0.2981396913528442,2.60045999311842e-06,84.88,135,0.001,resnet18,GMP,cifar10,0.9
80,320203463008.0,0.2726513743400574,8.868442819220945e-06,87.18,0.2758970260620117,7.999276931514032e-06,84.46,135,0.001,resnet18,GMP,cifar10,0.9
90,359718493408.0,0.2399598062038421,1.2616287676792126e-05,87.0,0.2417352348566055,1.723569403111469e-05,84.25,135,0.001,resnet18,GMP,cifar10,0.9
-1,131661616.0,0.5899398922920227,1.966032385780636e-07,31.2,0.5796819925308228,2.538075705160736e-07,31.68,136,0.001,resnet18,GMP,cifar10,0.9
0,4081510096.0,0.5812768340110779,2.510129490929103e-07,32.2,0.57150799036026,2.5573751827323576e-07,32.43,136,0.001,resnet18,GMP,cifar10,0.9
10,43579994896.0,0.467969000339508,2.744035327850725e-07,52.3,0.4639714360237121,3.442170282141888e-07,53.04,136,0.001,resnet18,GMP,cifar10,0.9
20,83078479696.0,0.4506702125072479,3.068876708312019e-07,58.2,0.446254163980484,3.61192519449105e-07,57.97,136,0.001,resnet18,GMP,cifar10,0.9
30,122576964496.0,0.4193266332149505,3.5237869155935186e-07,67.04,0.4162577688694,3.94026415051485e-07,65.73,136,0.001,resnet18,GMP,cifar10,0.9
40,162075449296.0,0.3185499906539917,5.222910317570495e-07,82.12,0.319330483675003,7.283532568180817e-07,81.5,136,0.001,resnet18,GMP,cifar10,0.9
50,201573934096.0,0.2897466123104095,1.6792109818197789e-06,87.14,0.2935207784175873,1.984197979254532e-06,84.38,136,0.001,resnet18,GMP,cifar10,0.9
60,241072418896.0,0.2876665890216827,1.6082024103525328e-06,86.84,0.2905066311359405,2.399129243713105e-06,84.49,136,0.001,resnet18,GMP,cifar10,0.9
70,280570903696.0,0.2837612628936767,3.247772383474512e-06,87.4,0.2860197424888611,3.32011313730618e-06,84.5,136,0.001,resnet18,GMP,cifar10,0.9
80,320069388496.0,0.2698999047279358,8.566497854189947e-06,86.84,0.2705853283405304,9.90734224615153e-06,83.67,136,0.001,resnet18,GMP,cifar10,0.9
90,359567873296.0,0.2277878373861313,1.657289067225065e-05,85.56,0.2474577575922012,2.0069976017111912e-05,83.53,136,0.001,resnet18,GMP,cifar10,0.9
-1,131623168.0,0.5807725191116333,2.500106575098471e-07,32.46,0.562919020652771,2.891079873279523e-07,33.64,137,0.001,resnet18,GMP,cifar10,0.9
0,4080318208.0,0.5719053745269775,2.686692823772319e-07,33.4,0.5553224682807922,2.928257458734152e-07,34.44,137,0.001,resnet18,GMP,cifar10,0.9
10,43567268608.0,0.4520139098167419,3.261730228132365e-07,56.0,0.4422423839569092,3.841161628770351e-07,57.09,137,0.001,resnet18,GMP,cifar10,0.9
20,83054219008.0,0.4320229887962341,3.012215188391565e-07,62.0,0.4229236543178558,3.987526326909574e-07,62.02,137,0.001,resnet18,GMP,cifar10,0.9
30,122541169408.0,0.3964810073375702,3.478837982129335e-07,69.96,0.3904240727424621,4.513051692356385e-07,69.46,137,0.001,resnet18,GMP,cifar10,0.9
40,162028119808.0,0.3000633418560028,6.719656653331185e-07,82.14,0.3095226287841797,9.104791161007596e-07,80.61,137,0.001,resnet18,GMP,cifar10,0.9
50,201515070208.0,0.2900574803352356,1.9731630800379207e-06,86.42,0.3038602471351623,2.371434902670444e-06,83.76,137,0.001,resnet18,GMP,cifar10,0.9
60,241002020608.0,0.2870524525642395,1.7649405208430835e-06,86.5,0.3029537200927734,2.8354531877994305e-06,83.94,137,0.001,resnet18,GMP,cifar10,0.9
70,280488971008.0,0.2859478294849396,2.2842052658234024e-06,86.28,0.3007446825504303,3.784422915487085e-06,84.23,137,0.001,resnet18,GMP,cifar10,0.9
80,319975921408.0,0.2798116505146026,1.0027868484030478e-05,85.88,0.2938268184661865,1.0655724508978892e-05,83.97,137,0.001,resnet18,GMP,cifar10,0.9
90,359462871808.0,0.2348033189773559,1.5332083421526477e-05,86.02,0.2472182363271713,2.155858237529173e-05,84.06,137,0.001,resnet18,GMP,cifar10,0.9
-1,131660992.0,0.5768346786499023,2.4050464730862586e-07,32.38,0.5640745162963867,2.834875374446711e-07,32.74,138,0.001,resnet18,GMP,cifar10,0.9
0,4081490752.0,0.5688983798027039,2.3032377782783442e-07,33.24,0.5559772849082947,2.795488853735151e-07,33.5,138,0.001,resnet18,GMP,cifar10,0.9
10,43579788352.0,0.4504278004169464,2.521076964967506e-07,56.12,0.4456119239330292,3.453379235907051e-07,56.33,138,0.001,resnet18,GMP,cifar10,0.9
20,83078085952.0,0.431500494480133,2.452881062708912e-07,61.86,0.4272705018520355,3.599882063554105e-07,61.07,138,0.001,resnet18,GMP,cifar10,0.9
30,122576383552.0,0.3990516066551208,2.706463533286297e-07,68.52,0.3965932428836822,3.968702912970912e-07,67.74,138,0.001,resnet18,GMP,cifar10,0.9
40,162074681152.0,0.3137276172637939,8.125467729769298e-07,81.78,0.3218120634555816,7.626186402376334e-07,80.02,138,0.001,resnet18,GMP,cifar10,0.9
50,201572978752.0,0.3009142875671386,1.4814679616392825e-06,86.12,0.3149397373199463,2.077223825835972e-06,83.37,138,0.001,resnet18,GMP,cifar10,0.9
60,241071276352.0,0.2969182133674621,1.708494210106437e-06,86.36,0.3145885169506073,2.515373807909782e-06,83.66,138,0.001,resnet18,GMP,cifar10,0.9
70,280569573952.0,0.2935734391212463,2.473254198775976e-06,86.78,0.3141724765300751,3.363908717801678e-06,83.75,138,0.001,resnet18,GMP,cifar10,0.9
80,320067871552.0,0.2755711078643799,6.4287901295756456e-06,85.56,0.3131310641765594,9.41922735364642e-06,83.49,138,0.001,resnet18,GMP,cifar10,0.9
90,359566169152.0,0.2281500548124313,1.5109450032468883e-05,86.0,0.2935645580291748,1.877819886431098e-05,83.7,138,0.001,resnet18,GMP,cifar10,0.9
-1,131658928.0,0.6019374132156372,3.249904807489657e-07,29.04,0.5790097117424011,3.510265287332004e-07,30.84,139,0.001,resnet18,GMP,cifar10,0.9
0,4081426768.0,0.5925280451774597,2.918207258062467e-07,30.14,0.5700910687446594,3.43250093237657e-07,31.76,139,0.001,resnet18,GMP,cifar10,0.9
10,43579105168.0,0.4632672369480133,2.769879472452885e-07,54.46,0.4474842846393585,3.729416846454114e-07,54.98,139,0.001,resnet18,GMP,cifar10,0.9
20,83076783568.0,0.4429963231086731,2.4215623284362664e-07,60.2,0.4281874299049377,3.965610915201978e-07,60.19,139,0.001,resnet18,GMP,cifar10,0.9
30,122574461968.0,0.4098726212978363,2.851297438155598e-07,69.0,0.3960128724575043,4.3661034965225554e-07,67.89,139,0.001,resnet18,GMP,cifar10,0.9
40,162072140368.0,0.305398166179657,5.984924769109057e-07,84.48,0.3009064793586731,8.044495984904643e-07,82.46,139,0.001,resnet18,GMP,cifar10,0.9
50,201569818768.0,0.2732161581516266,1.642159190851089e-06,87.26,0.2797733843326568,2.010859816437005e-06,84.48,139,0.001,resnet18,GMP,cifar10,0.9
60,241067497168.0,0.2734103500843048,1.8092462141794383e-06,87.06,0.2805188298225403,2.419252496110857e-06,84.56,139,0.001,resnet18,GMP,cifar10,0.9
70,280565175568.0,0.2706062495708465,3.2675345664756605e-06,87.22,0.2822468280792236,3.3384071684849914e-06,84.48,139,0.001,resnet18,GMP,cifar10,0.9
80,320062853968.0,0.2732793986797333,9.329302883998024e-06,85.72,0.2884555459022522,1.0203365491179284e-05,84.29,139,0.001,resnet18,GMP,cifar10,0.9
90,359560532368.0,0.2414272725582122,1.7981939890887588e-05,85.72,0.2591210603713989,2.1109673980390653e-05,84.51,139,0.001,resnet18,GMP,cifar10,0.9
-1,131684944.0,0.5683750510215759,2.894039710099605e-07,32.12,0.5648911595344543,2.879523322008027e-07,32.08,140,0.001,resnet18,GMP,cifar10,0.9
0,4082233264.0,0.5606862306594849,2.6430774369146093e-07,32.78,0.5573076009750366,2.853400644653448e-07,32.98,140,0.001,resnet18,GMP,cifar10,0.9
10,43587716464.0,0.44632089138031,2.999033767991932e-07,54.76,0.4447664022445678,3.5964563949164585e-07,55.04,140,0.001,resnet18,GMP,cifar10,0.9
20,83093199664.0,0.4269583225250244,2.2857834380829445e-07,60.0,0.4260493516921997,3.750015196146706e-07,60.18,140,0.001,resnet18,GMP,cifar10,0.9
30,122598682864.0,0.3942237496376037,3.261157530687342e-07,69.72,0.3940557241439819,4.129447859213542e-07,68.4,140,0.001,resnet18,GMP,cifar10,0.9
40,162104166064.0,0.2998274862766266,5.566238314713701e-07,85.4,0.3091975450515747,7.037832006062672e-07,82.36,140,0.001,resnet18,GMP,cifar10,0.9
50,201609649264.0,0.2917194366455078,1.6204603525693528e-06,87.96,0.3052986264228821,1.6270472542601055e-06,84.41,140,0.001,resnet18,GMP,cifar10,0.9
60,241115132464.0,0.2880044281482696,2.2174888272274984e-06,87.62,0.3042974174022674,1.953273113031173e-06,84.34,140,0.001,resnet18,GMP,cifar10,0.9
70,280620615664.0,0.2855689525604248,1.710965420897992e-06,88.18,0.30363729596138,2.6090506253240164e-06,84.32,140,0.001,resnet18,GMP,cifar10,0.9
80,320126098864.0,0.2688179910182953,6.787596703361487e-06,87.38,0.2859653532505035,8.085020454018377e-06,84.16,140,0.001,resnet18,GMP,cifar10,0.9
90,359631582064.0,0.2322932630777359,1.5005225577624516e-05,87.44,0.2564206421375274,1.7894877601065673e-05,84.21,140,0.001,resnet18,GMP,cifar10,0.9
-1,131728576.0,0.6012768745422363,2.0747199869219915e-07,30.9,0.5630277991294861,2.8046216016264225e-07,32.49,141,0.001,resnet18,GMP,cifar10,0.9
0,4083585856.0,0.5926437377929688,2.506603493657167e-07,31.5,0.5549445748329163,2.778254213353648e-07,33.21,141,0.001,resnet18,GMP,cifar10,0.9
10,43602158656.0,0.4621824622154236,2.3565215201415415e-07,57.3,0.4345906972885132,3.7934216834401013e-07,58.14,141,0.001,resnet18,GMP,cifar10,0.9
20,83120731456.0,0.4389289915561676,3.173553864144197e-07,63.28,0.4140656292438507,3.973561888415134e-07,62.93,141,0.001,resnet18,GMP,cifar10,0.9
30,122639304256.0,0.4001596868038177,2.989572749356739e-07,70.68,0.3803865611553192,4.3613809452836005e-07,69.91,141,0.001,resnet18,GMP,cifar10,0.9
40,162157877056.0,0.3019012212753296,5.514007170859259e-07,83.86,0.3177909255027771,7.648212658750708e-07,81.71,141,0.001,resnet18,GMP,cifar10,0.9
50,201676449856.0,0.27893728017807,1.5577726344417897e-06,87.86,0.3095364570617676,2.06480581255164e-06,84.17,141,0.001,resnet18,GMP,cifar10,0.9
60,241195022656.0,0.2762672007083893,1.8217828028355143e-06,87.4,0.3097955584526062,2.510771764718811e-06,84.22,141,0.001,resnet18,GMP,cifar10,0.9
70,280713595456.0,0.2712625563144684,2.928877620433923e-06,87.14,0.3119058907032013,3.3598983009142103e-06,84.34,141,0.001,resnet18,GMP,cifar10,0.9
80,320232168256.0,0.2579821646213531,9.465100447414445e-06,86.48,0.3008751273155212,9.569120265950914e-06,83.76,141,0.001,resnet18,GMP,cifar10,0.9
90,359750741056.0,0.2275703847408294,1.601771145942621e-05,85.86,0.291606068611145,1.82408512046095e-05,84.0,141,0.001,resnet18,GMP,cifar10,0.9
-1,131676400.0,0.5794903635978699,3.1657850740884896e-07,31.56,0.5676745176315308,2.660765971995716e-07,31.46,142,0.001,resnet18,GMP,cifar10,0.9
0,4081968400.0,0.569968044757843,2.4239761842181906e-07,32.58,0.560235321521759,2.648536963079096e-07,32.13,142,0.001,resnet18,GMP,cifar10,0.9
10,43584888400.0,0.4627238810062408,2.0851720705650226e-07,52.2,0.4555180370807647,3.210529087027681e-07,52.7,142,0.001,resnet18,GMP,cifar10,0.9
20,83087808400.0,0.4450065791606903,2.1886320666908435e-07,58.12,0.4373961985111236,3.4046885843963537e-07,57.69,142,0.001,resnet18,GMP,cifar10,0.9
30,122590728400.0,0.4137715697288513,3.407635063013004e-07,67.3,0.406317800283432,3.752348902708036e-07,65.67,142,0.001,resnet18,GMP,cifar10,0.9
40,162093648400.0,0.3171520829200744,5.908851221647637e-07,83.96,0.3146737813949585,7.054322850308381e-07,81.4,142,0.001,resnet18,GMP,cifar10,0.9
50,201596568400.0,0.2975678145885467,1.7692910887490143e-06,87.68,0.3037534654140472,1.8805885702022351e-06,83.9,142,0.001,resnet18,GMP,cifar10,0.9
60,241099488400.0,0.2947696149349212,2.465485522407107e-06,87.9,0.3026551306247711,2.267209538331372e-06,84.13,142,0.001,resnet18,GMP,cifar10,0.9
70,280602408400.0,0.2874714434146881,3.4298134323762497e-06,87.76,0.3024392426013946,3.0602086553699337e-06,84.03,142,0.001,resnet18,GMP,cifar10,0.9
80,320105328400.0,0.2627600729465484,8.915535545384046e-06,87.48,0.2981876730918884,9.02895953913685e-06,83.56,142,0.001,resnet18,GMP,cifar10,0.9
90,359608248400.0,0.2388271391391754,1.836846422520466e-05,86.4,0.277629554271698,1.938980130944401e-05,83.94,142,0.001,resnet18,GMP,cifar10,0.9
-1,131705824.0,0.6022047400474548,3.453294823430042e-07,30.82,0.5822423696517944,3.02799520568442e-07,30.7,143,0.001,resnet18,GMP,cifar10,0.9
0,4082880544.0,0.5935285687446594,2.7162997184859705e-07,31.48,0.5739715695381165,3.0222145142033696e-07,31.4,143,0.001,resnet18,GMP,cifar10,0.9
10,43594627744.0,0.4664544463157654,2.549672899476718e-07,53.66,0.4506615996360779,3.783509896493342e-07,54.16,143,0.001,resnet18,GMP,cifar10,0.9
20,83106374944.0,0.4459963142871856,2.60398081763924e-07,59.52,0.4295220077037811,3.9162864595709845e-07,59.45,143,0.001,resnet18,GMP,cifar10,0.9
30,122618122144.0,0.4085175395011902,2.900270317240939e-07,69.54,0.3935987651348114,4.3772934077424e-07,69.06,143,0.001,resnet18,GMP,cifar10,0.9
40,162129869344.0,0.3043718039989471,6.799783704991569e-07,85.7,0.2997413575649261,7.437440672219964e-07,83.13,143,0.001,resnet18,GMP,cifar10,0.9
50,201641616544.0,0.2897814512252807,1.611251263966551e-06,88.08,0.3006311953067779,1.934517058543861e-06,84.03,143,0.001,resnet18,GMP,cifar10,0.9
60,241153363744.0,0.2880483269691467,1.975837221834809e-06,88.0,0.3034507036209106,2.330251618332113e-06,84.0,143,0.001,resnet18,GMP,cifar10,0.9
70,280665110944.0,0.2867728769779205,4.0912182157626376e-06,87.96,0.3061186373233795,3.209048827557126e-06,83.82,143,0.001,resnet18,GMP,cifar10,0.9
80,320176858144.0,0.2713708877563476,1.033018997986801e-05,86.54,0.3048190474510193,9.31263821257744e-06,83.6,143,0.001,resnet18,GMP,cifar10,0.9
90,359688605344.0,0.2235543876886367,1.335880642727716e-05,86.8,0.2728209197521209,1.868149593065027e-05,84.0,143,0.001,resnet18,GMP,cifar10,0.9
-1,131668288.0,0.5602654218673706,2.235236422620801e-07,32.66,0.5723891258239746,2.828076617333864e-07,31.98,144,0.001,resnet18,GMP,cifar10,0.9
0,4081716928.0,0.5526770949363708,2.0584460003192362e-07,33.48,0.565179169178009,2.835726320427057e-07,32.73,144,0.001,resnet18,GMP,cifar10,0.9
10,43582203328.0,0.4407921731472015,2.255476658774569e-07,53.9,0.4573889374732971,3.451520740327396e-07,54.96,144,0.001,resnet18,GMP,cifar10,0.9
20,83082689728.0,0.4226946532726288,2.579066347152548e-07,59.9,0.4394539296627044,3.61814301186314e-07,59.76,144,0.001,resnet18,GMP,cifar10,0.9
30,122583176128.0,0.3895651996135711,2.933851703801338e-07,67.42,0.409621924161911,3.986851595527696e-07,66.77,144,0.001,resnet18,GMP,cifar10,0.9
40,162083662528.0,0.2996666729450226,5.552673769670946e-07,80.0,0.3294773995876312,7.650361339983647e-07,78.69,144,0.001,resnet18,GMP,cifar10,0.9
50,201584148928.0,0.2824314832687378,1.951293143065413e-06,85.56,0.3145085573196411,1.967094476640341e-06,82.9,144,0.001,resnet18,GMP,cifar10,0.9
60,241084635328.0,0.2829411029815674,2.999426669703098e-06,86.22,0.3124535381793976,2.3634452190890443e-06,83.38,144,0.001,resnet18,GMP,cifar10,0.9
70,280585121728.0,0.2779376804828644,2.373054485360626e-06,86.24,0.3090028166770935,3.1578458674630383e-06,83.64,144,0.001,resnet18,GMP,cifar10,0.9
80,320085608128.0,0.2634563744068146,8.478282325086184e-06,86.08,0.2884005606174469,8.523734322807286e-06,83.79,144,0.001,resnet18,GMP,cifar10,0.9
90,359586094528.0,0.2393444329500198,1.5446901670657098e-05,85.06,0.2651370167732239,1.636435445107054e-05,84.02,144,0.001,resnet18,GMP,cifar10,0.9
-1,131710288.0,0.5959685444831848,2.482499326106336e-07,31.02,0.5823649764060974,3.25534301737207e-07,31.16,145,0.001,resnet18,GMP,cifar10,0.9
0,4083018928.0,0.5859057903289795,2.375072369886766e-07,31.52,0.5742988586425781,3.233969039229123e-07,31.96,145,0.001,resnet18,GMP,cifar10,0.9
10,43596105328.0,0.4657857716083526,2.812243451444374e-07,53.76,0.4566662013530731,3.907823327153892e-07,54.46,145,0.001,resnet18,GMP,cifar10,0.9
20,83109191728.0,0.4460058808326721,2.7419542902862304e-07,60.0,0.4370854794979095,4.083711644398136e-07,59.32,145,0.001,resnet18,GMP,cifar10,0.9
30,122622278128.0,0.4118183255195617,3.644206572062103e-07,68.12,0.4039970338344574,4.580777215323906e-07,67.23,145,0.001,resnet18,GMP,cifar10,0.9
40,162135364528.0,0.3171694576740265,6.334307727229316e-07,82.32,0.3203955292701721,8.027664080145769e-07,80.49,145,0.001,resnet18,GMP,cifar10,0.9
50,201648450928.0,0.2979729175567627,2.0859401956840884e-06,86.64,0.3090524077415466,2.074463282042416e-06,83.74,145,0.001,resnet18,GMP,cifar10,0.9
60,241161537328.0,0.2933423519134521,2.215389258708456e-06,87.02,0.3081803619861603,2.497508376109181e-06,84.08,145,0.001,resnet18,GMP,cifar10,0.9
70,280674623728.0,0.2894405126571655,3.425689101277385e-06,87.92,0.3040131032466888,3.3790627185226185e-06,84.14,145,0.001,resnet18,GMP,cifar10,0.9
80,320187710128.0,0.2693341672420501,1.136388073064154e-05,86.7,0.2864961326122284,9.315605893789323e-06,83.86,145,0.001,resnet18,GMP,cifar10,0.9
90,359700796528.0,0.231362834572792,1.7757536625140347e-05,86.02,0.2506070137023926,1.7922035112860613e-05,84.07,145,0.001,resnet18,GMP,cifar10,0.9
-1,131668048.0,0.5996149182319641,2.648082215728209e-07,30.46,0.572941243648529,2.753048988779483e-07,31.26,146,0.001,resnet18,GMP,cifar10,0.9
0,4081709488.0,0.5913088917732239,3.04526537320271e-07,31.1,0.5654526352882385,2.7345259923095e-07,32.11,146,0.001,resnet18,GMP,cifar10,0.9
10,43582123888.0,0.4743367731571197,3.124750662664155e-07,54.44,0.4528340399265289,3.514900299705914e-07,54.39,146,0.001,resnet18,GMP,cifar10,0.9
20,83082538288.0,0.4528036415576935,3.242849402340653e-07,59.66,0.4331545531749725,3.7979509670549305e-07,59.53,146,0.001,resnet18,GMP,cifar10,0.9
30,122582952688.0,0.4165094494819641,3.360211735525809e-07,68.46,0.3986791968345642,4.306870948767028e-07,67.21,146,0.001,resnet18,GMP,cifar10,0.9
40,162083367088.0,0.3228901326656341,7.803004109518952e-07,81.4,0.3288191258907318,9.863242667051964e-07,79.63,146,0.001,resnet18,GMP,cifar10,0.9
50,201583781488.0,0.3077840805053711,2.7866915388585767e-06,86.14,0.3296418786048889,2.885263256757753e-06,82.93,146,0.001,resnet18,GMP,cifar10,0.9
60,241084195888.0,0.3059616088867187,2.6390225684735924e-06,86.24,0.3295716941356659,3.4391553072055103e-06,83.15,146,0.001,resnet18,GMP,cifar10,0.9
70,280584610288.0,0.3024281561374664,3.873363311868161e-06,86.74,0.32989701628685,4.708488177129766e-06,83.26,146,0.001,resnet18,GMP,cifar10,0.9
80,320085024688.0,0.2763934135437011,1.213334053318249e-05,85.84,0.3157317042350769,1.31059741761419e-05,83.36,146,0.001,resnet18,GMP,cifar10,0.9
